mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
246.82,14713460,583.203146,583.202578,-0.568,-0.975,C19 H39 N2 O16 S,19,39,2,16,1,
509.84,10060406,583.221550,583.221344,-0.207,-0.355,C41 H31 N2 S   ,41,31,2,0,1,
526.70,10060406,583.221550,583.221857,0.306,0.525,C28 H39 O11 S  ,28,39,0,11,1,
229.92,12128887,583.239672,583.239615,-0.058,-0.099,C28 H39 O13    ,28,39,0,13,0,
237.27,12128887,583.239672,583.239102,-0.571,-0.978,C41 H31 N2 O2  ,41,31,2,2,0,
343.89,5898876,583.312471,583.311873,-0.598,-1.025,C43 H39 N2     ,43,39,2,0,0,
385.81,5898876,583.312471,583.312386,-0.085,-0.146,C30 H47 O11    ,30,47,0,11,0,
586.41,3900086,584.125379,584.125194,-0.185,-0.317,C37 H18 N3 O5  ,37,18,3,5,0,
644.28,3900086,584.125379,584.125707,0.328,0.561,C24 H26 N O16  ,24,26,1,16,0,
693.85,3900086,584.125379,584.125056,-0.324,-0.554,C16 H30 N3 O18 S,16,30,3,18,1,
538.66,3998391,584.140378,584.140450,0.072,0.124,C41 H18 N3 O2  ,41,18,3,2,0,
577.36,3998391,584.140378,584.140312,-0.066,-0.113,C20 H30 N3 O15 S,20,30,3,15,1,
594.60,3998391,584.140378,584.140963,0.585,1.002,C28 H26 N O13  ,28,26,1,13,0,
543.42,6601400,584.152106,584.152197,0.091,0.155,C27 H26 N3 O12 ,27,26,3,12,0,
691.06,5126840,584.162416,584.162093,-0.323,-0.553,C25 H30 N O15  ,25,30,1,15,0,
573.20,4479675,584.198476,584.197965,-0.511,-0.875,C39 H26 N3 O3  ,39,26,3,3,0,
631.87,4479675,584.198476,584.198478,0.002,0.003,C26 H34 N O14  ,26,34,1,14,0,
360.09,4223680,584.271114,584.270736,-0.377,-0.646,C41 H34 N3 O   ,41,34,3,1,0,
428.79,4223680,584.271114,584.271249,0.136,0.232,C28 H42 N O12  ,28,42,1,12,0,
396.11,3318465,584.297911,584.297739,-0.172,-0.295,C31 H42 N3 O8  ,31,42,3,8,0,
443.89,4315892,585.073360,585.072824,-0.536,-0.916,C36 H13 N2 O7  ,36,13,2,7,0,
495.32,4315892,585.073360,585.073337,-0.023,-0.039,C23 H21 O18    ,23,21,0,18,0,
543.35,3442421,585.088219,585.087942,-0.277,-0.474,C19 H25 N2 O17 S,19,25,2,17,1,
562.39,3442421,585.088219,585.088080,-0.138,-0.237,C40 H13 N2 O4  ,40,13,2,4,0,
599.69,3442421,585.088219,585.088594,0.375,0.640,C27 H21 O15    ,27,21,0,15,0,
346.83,9720566,585.109856,585.109723,-0.133,-0.227,C24 H25 O17    ,24,25,0,17,0,
540.55,5132023,585.128109,585.128489,0.380,0.649,C46 H17 O      ,46,17,0,1,0,
637.14,5132023,585.128109,585.127837,-0.272,-0.465,C38 H21 N2 O3 S,38,21,2,3,1,
662.36,5132023,585.128109,585.128350,0.241,0.412,C25 H29 O14 S  ,25,29,0,14,1,
142.56,11019000,585.146042,585.145595,-0.447,-0.763,C38 H21 N2 O5  ,38,21,2,5,0,
194.20,11019000,585.146042,585.146108,0.066,0.113,C25 H29 O16    ,25,29,0,16,0,
303.04,11019000,585.146042,585.145457,-0.585,-1.000,C17 H33 N2 O18 S,17,33,2,18,1,
145.49,11236091,585.182385,585.181981,-0.404,-0.691,C39 H25 N2 O4  ,39,25,2,4,0,
178.06,11236091,585.182385,585.182494,0.109,0.186,C26 H33 O15    ,26,33,0,15,0,
396.65,11236091,585.182385,585.181842,-0.543,-0.928,C18 H37 N2 O17 S,18,37,2,17,1,
247.83,10076925,585.218663,585.218366,-0.297,-0.507,C40 H29 N2 O3  ,40,29,2,3,0,
258.69,10076925,585.218663,585.218879,0.216,0.370,C27 H37 O14    ,27,37,0,14,0,
509.08,10076925,585.218663,585.218228,-0.435,-0.744,C19 H41 N2 O16 S,19,41,2,16,1,
564.34,5696254,585.237579,585.236994,-0.585,-1.000,C41 H33 N2 S   ,41,33,2,0,1,
581.96,5696254,585.237579,585.237507,-0.072,-0.124,C28 H41 O11 S  ,28,41,0,11,1,
235.10,6306559,585.255123,585.254752,-0.371,-0.633,C41 H33 N2 O2  ,41,33,2,2,0,
271.03,6306559,585.255123,585.255265,0.142,0.243,C28 H41 O13    ,28,41,0,13,0,
380.92,5796609,585.274196,585.273892,-0.304,-0.519,C29 H45 O10 S  ,29,45,0,10,1,
373.52,7078657,585.283629,585.283275,-0.354,-0.605,C40 H41 O2 S   ,40,41,0,2,1,
580.28,3760897,585.291517,585.291650,0.133,0.228,C29 H45 O12    ,29,45,0,12,0,
594.17,3760897,585.291517,585.291137,-0.380,-0.649,C42 H37 N2 O   ,42,37,2,1,0,
556.57,3607348,586.141334,586.140844,-0.490,-0.835,C37 H20 N3 O5  ,37,20,3,5,0,
615.99,3607348,586.141334,586.141357,0.023,0.040,C24 H28 N O16  ,24,28,1,16,0,
659.63,3607348,586.141334,586.140706,-0.628,-1.072,C16 H32 N3 O18 S,16,32,3,18,1,
393.43,7813942,586.167755,586.167847,0.091,0.156,C27 H28 N3 O12 ,27,28,3,12,0,
640.50,4543286,586.178026,586.177743,-0.283,-0.483,C25 H32 N O15  ,25,32,1,15,0,
376.52,5868344,586.204354,586.204232,-0.121,-0.207,C28 H32 N3 O11 ,28,32,3,11,0,
487.34,3644217,586.229140,586.228871,-0.268,-0.457,C43 H28 N3     ,43,28,3,0,0,
551.83,3644217,586.229140,586.229385,0.245,0.418,C30 H36 N O11  ,30,36,1,11,0,
668.55,3644217,586.229140,586.228733,-0.407,-0.694,C22 H40 N3 O13 S,22,40,3,13,1,
547.77,4865897,587.104085,587.103592,-0.493,-0.839,C19 H27 N2 O17 S,19,27,2,17,1,
592.88,4865897,587.104085,587.104244,0.159,0.271,C27 H23 O15    ,27,23,0,15,0,
607.15,4865897,587.104085,587.103731,-0.354,-0.603,C40 H15 N2 O4  ,40,15,2,4,0,
344.80,7603052,587.161972,587.161758,-0.214,-0.364,C25 H31 O16    ,25,31,0,16,0,
267.13,6857582,587.198185,587.197631,-0.554,-0.943,C39 H27 N2 O4  ,39,27,2,4,0,
310.37,6857582,587.198185,587.198144,-0.041,-0.069,C26 H35 O15    ,26,35,0,15,0,
220.17,7885681,587.249794,587.249786,-0.008,-0.014,C31 H39 O11    ,31,39,0,11,0,
515.88,7885681,587.249794,587.249273,-0.521,-0.888,C44 H31 N2     ,44,31,2,0,0,
503.06,4807539,587.299489,587.298925,-0.564,-0.960,C40 H43 O2 S   ,40,43,0,2,1,
382.07,3420058,588.084249,588.083723,-0.526,-0.894,C35 H14 N3 O7  ,35,14,3,7,0,
454.87,3420058,588.084249,588.084236,-0.013,-0.022,C22 H22 N O18  ,22,22,1,18,0,
588.23,3959708,588.129158,588.129353,0.195,0.332,C26 H26 N3 O11 S,26,26,3,11,1,
627.99,3902364,588.136074,588.135878,-0.196,-0.333,C27 H26 N O14  ,27,26,1,14,0,
573.91,4188060,588.146567,588.147111,0.545,0.926,C26 H26 N3 O13 ,26,26,3,13,0,
624.42,3513757,588.157212,588.157007,-0.204,-0.347,C24 H30 N O16  ,24,30,1,16,0,
525.43,6540190,588.183206,588.183497,0.291,0.494,C27 H30 N3 O12 ,27,30,3,12,0,
551.55,4686752,588.219940,588.219882,-0.058,-0.098,C28 H34 N3 O11 ,28,34,3,11,0,
576.62,4401094,589.083839,589.083508,-0.331,-0.562,C26 H21 O16    ,26,21,0,16,0,
504.57,7238599,589.119771,589.119242,-0.529,-0.897,C19 H29 N2 O17 S,19,29,2,17,1,
566.48,7238599,589.119771,589.119381,-0.390,-0.662,C40 H17 N2 O4  ,40,17,2,4,0,
572.83,7238599,589.119771,589.119894,0.123,0.209,C27 H25 O15    ,27,25,0,15,0,
442.56,6761416,589.141172,589.141023,-0.149,-0.253,C24 H29 O17    ,24,29,0,17,0,
342.61,9446345,589.156384,589.156279,-0.104,-0.177,C28 H29 O14    ,28,29,0,14,0,
528.41,9446345,589.156384,589.155766,-0.618,-1.048,C41 H21 N2 O3  ,41,21,2,3,0,
581.45,3961801,589.174340,589.174906,0.567,0.962,C29 H33 O11 S  ,29,33,0,11,1,
588.48,3961801,589.174340,589.174393,0.054,0.091,C42 H25 N2 S   ,42,25,2,0,1,
172.29,11199434,589.192617,589.192152,-0.466,-0.791,C42 H25 N2 O2  ,42,25,2,2,0,
233.09,11199434,589.192617,589.192665,0.047,0.080,C29 H33 O13    ,29,33,0,13,0,
239.77,11199434,589.192617,589.192013,-0.604,-1.026,C21 H37 N2 O15 S,21,37,2,15,1,
229.50,11666379,589.229118,589.228537,-0.581,-0.986,C43 H29 N2 O   ,43,29,2,1,0,
238.05,11666379,589.229118,589.229050,-0.068,-0.116,C30 H37 O12    ,30,37,0,12,0,
560.84,8381389,589.265492,589.265436,-0.056,-0.095,C31 H41 O11    ,31,41,0,11,0,
575.77,8381389,589.265492,589.264923,-0.569,-0.966,C44 H33 N2     ,44,33,2,0,0,
557.36,5145551,589.301788,589.301170,-0.618,-1.049,C24 H49 N2 O12 S,24,49,2,12,1,
569.74,5145551,589.301788,589.301821,0.033,0.056,C32 H45 O10    ,32,45,0,10,0,
-1000.00,3320784,589.338705,589.338207,-0.498,-0.846,C33 H49 O9     ,33,49,0,9,0,
541.18,3165169,590.206528,590.206541,0.013,0.022,C29 H36 N O10 S,29,36,1,10,1,
507.00,5745678,591.099058,591.098507,-0.551,-0.932,C18 H27 N2 O18 S,18,27,2,18,1,
548.58,5745678,591.099058,591.098645,-0.413,-0.698,C39 H15 N2 O5  ,39,15,2,5,0,
567.84,5745678,591.099058,591.099158,0.101,0.170,C26 H23 O16    ,26,23,0,16,0,
181.77,11240463,591.135639,591.135031,-0.608,-1.028,C40 H19 N2 O4  ,40,19,2,4,0,
212.77,11240463,591.135639,591.135544,-0.095,-0.160,C27 H27 O15    ,27,27,0,15,0,
110.08,11588624,591.171972,591.171416,-0.556,-0.940,C41 H23 N2 O3  ,41,23,2,3,0,
142.00,11588624,591.171972,591.171929,-0.043,-0.072,C28 H31 O14    ,28,31,0,14,0,
157.06,13730833,591.208323,591.207802,-0.521,-0.882,C42 H27 N2 O2  ,42,27,2,2,0,
157.77,13730833,591.208323,591.208315,-0.008,-0.014,C29 H35 O13    ,29,35,0,13,0,
243.39,11703314,591.244725,591.244187,-0.537,-0.909,C43 H31 N2 O   ,43,31,2,1,0,
254.77,11703314,591.244725,591.244700,-0.024,-0.041,C30 H39 O12    ,30,39,0,12,0,
-1000.00,5325845,591.317724,591.317471,-0.253,-0.428,C32 H47 O10    ,32,47,0,10,0,
496.90,4664363,592.130735,592.130280,-0.455,-0.768,C39 H18 N3 O4  ,39,18,3,4,0,
562.00,4664363,592.130735,592.130793,0.058,0.098,C26 H26 N O15  ,26,26,1,15,0,
641.52,4664363,592.130735,592.130141,-0.594,-1.002,C18 H30 N3 O17 S,18,30,3,17,1,
488.10,4431915,592.148968,592.148907,-0.061,-0.103,C40 H22 N3 O S ,40,22,3,1,1,
532.87,4431915,592.148968,592.149420,0.452,0.764,C27 H30 N O12 S,27,30,1,12,1,
738.02,4074539,592.160638,592.160653,0.016,0.027,C26 H30 N3 O11 S,26,30,3,11,1,
511.88,4865068,592.167129,592.166665,-0.464,-0.783,C40 H22 N3 O3  ,40,22,3,3,0,
575.60,4865068,592.167129,592.167178,0.049,0.083,C27 H30 N O14  ,27,30,1,14,0,
632.31,4865068,592.167129,592.166527,-0.602,-1.017,C19 H34 N3 O16 S,19,34,3,16,1,
506.31,3689516,592.185763,592.185292,-0.471,-0.795,C41 H26 N3 S   ,41,26,3,0,1,
549.07,3689516,592.185763,592.185805,0.043,0.072,C28 H34 N O11 S,28,34,1,11,1,
607.73,3695660,592.203344,592.203051,-0.294,-0.496,C41 H26 N3 O2  ,41,26,3,2,0,
664.88,3695660,592.203344,592.203564,0.219,0.370,C28 H34 N O13  ,28,34,1,13,0,
745.39,3695660,592.203344,592.202912,-0.432,-0.730,C20 H38 N3 O15 S,20,38,3,15,1,
414.34,4963373,592.239615,592.239436,-0.179,-0.302,C42 H30 N3 O   ,42,30,3,1,0,
485.61,4963373,592.239615,592.239949,0.334,0.564,C29 H38 N O12  ,29,38,1,12,0,
591.59,4963373,592.239615,592.239298,-0.318,-0.536,C21 H42 N3 O14 S,21,42,3,14,1,
606.26,3830848,593.078796,593.078423,-0.373,-0.629,C25 H21 O17    ,25,21,0,17,0,
232.63,8209472,593.114824,593.114295,-0.529,-0.892,C39 H17 N2 O5  ,39,17,2,5,0,
264.61,8209472,593.114824,593.114808,-0.016,-0.027,C26 H25 O16    ,26,25,0,16,0,
140.00,13759553,593.151286,593.151194,-0.092,-0.155,C27 H29 O15    ,27,29,0,15,0,
140.99,13759553,593.151286,593.150681,-0.605,-1.020,C40 H21 N2 O4  ,40,21,2,4,0,
671.65,4428865,593.162173,593.162427,0.255,0.429,C26 H29 N2 O14 ,26,29,2,14,0,
567.38,6128706,593.169585,593.169821,0.236,0.397,C28 H33 O12 S  ,28,33,0,12,1,
569.09,6128706,593.169585,593.169308,-0.277,-0.467,C41 H25 N2 O S ,41,25,2,1,1,
207.65,16450626,593.187656,593.187066,-0.590,-0.994,C41 H25 N2 O3  ,41,25,2,3,0,
208.81,16450626,593.187656,593.187579,-0.077,-0.129,C28 H33 O14    ,28,33,0,14,0,
689.77,3968066,593.198656,593.198813,0.157,0.264,C27 H33 N2 O13 ,27,33,2,13,0,
237.23,15729730,593.224038,593.223452,-0.586,-0.988,C42 H29 N2 O2  ,42,29,2,2,0,
237.77,15729730,593.224038,593.223965,-0.073,-0.123,C29 H37 O13    ,29,37,0,13,0,
347.71,11342915,593.260503,593.260350,-0.153,-0.257,C30 H41 O12    ,30,41,0,12,0,
274.84,6911044,593.296705,593.296084,-0.621,-1.047,C23 H49 N2 O13 S,23,49,2,13,1,
333.04,6911044,593.296705,593.296736,0.031,0.051,C31 H45 O11    ,31,45,0,11,0,
371.46,6911044,593.296705,593.296223,-0.483,-0.813,C44 H37 N2     ,44,37,2,0,0,
387.87,3107921,594.103263,594.103532,0.270,0.454,C24 H24 N3 O13 S,24,24,3,13,1,
501.36,5444690,594.146224,594.145930,-0.294,-0.495,C39 H20 N3 O4  ,39,20,3,4,0,
527.41,5444690,594.146224,594.145791,-0.433,-0.729,C18 H32 N3 O17 S,18,32,3,17,1,
566.10,5444690,594.146224,594.146443,0.219,0.368,C26 H28 N O15  ,26,28,1,15,0,
471.49,5149778,594.182492,594.182315,-0.177,-0.298,C40 H24 N3 O3  ,40,24,3,3,0,
537.73,5149778,594.182492,594.182828,0.336,0.565,C27 H32 N O14  ,27,32,1,14,0,
588.52,5149778,594.182492,594.182177,-0.316,-0.531,C19 H36 N3 O16 S,19,36,3,16,1,
495.54,4631634,594.209937,594.209318,-0.619,-1.042,C30 H32 N3 O10 ,30,32,3,10,0,
532.63,5057619,594.219380,594.219214,-0.166,-0.280,C28 H36 N O13  ,28,36,1,13,0,
503.50,6442076,595.094007,595.093421,-0.586,-0.985,C17 H27 N2 O19 S,17,27,2,19,1,
584.71,6442076,595.094007,595.094073,0.066,0.110,C25 H23 O17    ,25,23,0,17,0,
598.99,6442076,595.094007,595.093560,-0.447,-0.752,C38 H15 N2 O6  ,38,15,2,6,0,
201.55,12043356,595.130495,595.130458,-0.036,-0.061,C26 H27 O16    ,26,27,0,16,0,
210.00,12043356,595.130495,595.129945,-0.549,-0.923,C39 H19 N2 O5  ,39,19,2,5,0,
276.98,5522525,595.148773,595.149224,0.451,0.758,C48 H19        ,48,19,0,0,0,
545.11,5522525,595.148773,595.148573,-0.200,-0.337,C40 H23 N2 O2 S,40,23,2,2,1,
548.33,5522525,595.148773,595.149086,0.313,0.525,C27 H31 O13 S  ,27,31,0,13,1,
261.45,14640220,595.166928,595.166331,-0.597,-1.003,C40 H23 N2 O4  ,40,23,2,4,0,
269.09,14640220,595.166928,595.166844,-0.084,-0.141,C27 H31 O15    ,27,31,0,15,0,
242.43,15811677,595.203264,595.202716,-0.547,-0.920,C41 H27 N2 O3  ,41,27,2,3,0,
253.15,15811677,595.203264,595.203229,-0.034,-0.058,C28 H35 O14    ,28,35,0,14,0,
166.10,12858461,595.239769,595.239615,-0.154,-0.259,C29 H39 O13    ,29,39,0,13,0,
407.02,9954397,595.276100,595.275487,-0.613,-1.030,C43 H35 N2 O   ,43,35,2,1,0,
567.94,9954397,595.276100,595.276000,-0.100,-0.168,C30 H43 O12    ,30,43,0,12,0,
-1000.00,5258334,595.340952,595.340396,-0.556,-0.934,C43 H47 S      ,43,47,0,0,1,
644.89,3273826,596.161930,596.161580,-0.351,-0.588,C39 H22 N3 O4  ,39,22,3,4,0,
665.96,3273826,596.161930,596.161441,-0.489,-0.820,C18 H34 N3 O17 S,18,34,3,17,1,
697.72,3273826,596.161930,596.162093,0.163,0.273,C26 H30 N O15  ,26,30,1,15,0,
554.60,4594786,596.198483,596.197965,-0.517,-0.868,C40 H26 N3 O3  ,40,26,3,3,0,
613.85,4594786,596.198483,596.198478,-0.004,-0.007,C27 H34 N O14  ,27,34,1,14,0,
523.29,3228770,596.234682,596.234351,-0.332,-0.556,C41 H30 N3 O2  ,41,30,3,2,0,
583.56,3228770,596.234682,596.234864,0.181,0.304,C28 H38 N O13  ,28,38,1,13,0,
611.07,3228770,596.234682,596.234212,-0.470,-0.789,C20 H42 N3 O15 S,20,42,3,15,1,
480.36,3794018,597.072925,597.072686,-0.240,-0.401,C16 H25 N2 O20 S,16,25,2,20,1,
558.08,3794018,597.072925,597.073337,0.412,0.690,C24 H21 O18    ,24,21,0,18,0,
572.92,3794018,597.072925,597.072824,-0.101,-0.169,C37 H13 N2 O7  ,37,13,2,7,0,
518.81,9143394,597.109805,597.109723,-0.082,-0.137,C25 H25 O17    ,25,25,0,17,0,
535.95,9143394,597.109805,597.109210,-0.595,-0.997,C38 H17 N2 O6  ,38,17,2,6,0,
209.39,10781794,597.146097,597.145595,-0.501,-0.840,C39 H21 N2 O5  ,39,21,2,5,0,
231.25,10781794,597.146097,597.146108,0.012,0.020,C26 H29 O16    ,26,29,0,16,0,
445.27,10781794,597.146097,597.145457,-0.640,-1.072,C18 H33 N2 O18 S,18,33,2,18,1,
251.45,12866658,597.182525,597.181981,-0.544,-0.911,C40 H25 N2 O4  ,40,25,2,4,0,
259.45,12866658,597.182525,597.182494,-0.031,-0.052,C27 H33 O15    ,27,33,0,15,0,
236.55,11928673,597.218868,597.218366,-0.501,-0.840,C41 H29 N2 O3  ,41,29,2,3,0,
239.48,11928673,597.218868,597.218879,0.012,0.019,C28 H37 O14    ,28,37,0,14,0,
385.56,11928673,597.218868,597.218228,-0.640,-1.072,C20 H41 N2 O16 S,20,41,2,16,1,
567.18,5977186,597.237722,597.237507,-0.216,-0.361,C29 H41 O11 S  ,29,41,0,11,1,
321.15,7873634,597.255073,597.255265,0.192,0.322,C29 H41 O13    ,29,41,0,13,0,
359.52,7873634,597.255073,597.254752,-0.321,-0.537,C42 H33 N2 O2  ,42,33,2,2,0,
391.02,7873634,597.255073,597.254613,-0.459,-0.769,C21 H45 N2 O15 S,21,45,2,15,1,
404.67,10650721,597.273848,597.273892,0.044,0.074,C30 H45 O10 S  ,30,45,0,10,1,
685.59,4079708,598.141622,598.141357,-0.265,-0.442,C25 H28 N O16  ,25,28,1,16,0,
557.36,3525212,598.158819,598.159472,0.652,1.090,C39 H24 N3 O2 S,39,24,3,2,1,
665.70,3525212,598.158819,598.158464,-0.355,-0.594,C17 H32 N3 O20 ,17,32,3,20,0,
585.60,6751324,598.167891,598.167847,-0.044,-0.074,C28 H28 N3 O12 ,28,28,3,12,0,
510.98,6038620,598.204426,598.204232,-0.193,-0.323,C29 H32 N3 O11 ,29,32,3,11,0,
573.38,3519580,598.214271,598.213615,-0.656,-1.097,C40 H28 N3 O3  ,40,28,3,3,0,
631.90,3519580,598.214271,598.214128,-0.143,-0.239,C27 H36 N O14  ,27,36,1,14,0,
547.85,3865682,599.088921,599.088987,0.066,0.111,C24 H23 O18    ,24,23,0,18,0,
555.94,3865682,599.088921,599.088474,-0.447,-0.745,C37 H15 N2 O7  ,37,15,2,7,0,
609.53,3865682,599.088921,599.088336,-0.585,-0.977,C16 H27 N2 O20 S,16,27,2,20,1,
175.79,9147472,599.198221,599.197631,-0.590,-0.984,C40 H27 N2 O4  ,40,27,2,4,0,
209.36,9147472,599.198221,599.198144,-0.077,-0.128,C27 H35 O15    ,27,35,0,15,0,
634.05,3615823,599.306885,599.307301,0.416,0.694,C30 H47 O12    ,30,47,0,12,0,
646.86,3615823,599.306885,599.306787,-0.097,-0.162,C43 H39 N2 O   ,43,39,2,1,0,
519.76,3981376,600.128934,600.129353,0.419,0.699,C27 H26 N3 O11 S,27,26,3,11,1,
475.54,3945536,600.135429,600.135365,-0.064,-0.106,C41 H18 N3 O3  ,41,18,3,3,0,
538.33,3945536,600.135429,600.135878,0.449,0.749,C28 H26 N O14  ,28,26,1,14,0,
547.87,3945536,600.135429,600.135226,-0.202,-0.337,C20 H30 N3 O16 S,20,30,3,16,1,
498.92,4971584,600.146870,600.147111,0.241,0.402,C27 H26 N3 O13 ,27,26,3,13,0,
526.41,5264447,600.183564,600.183497,-0.067,-0.111,C28 H30 N3 O12 ,28,30,3,12,0,
597.90,3366975,600.193669,600.193393,-0.276,-0.460,C26 H34 N O15  ,26,34,1,15,0,
538.08,4755519,600.220018,600.219882,-0.135,-0.226,C29 H34 N3 O11 ,29,34,3,11,0,
606.22,3127358,600.230030,600.229778,-0.251,-0.418,C27 H38 N O14  ,27,38,1,14,0,
471.48,3704893,600.293234,600.292654,-0.581,-0.967,C31 H42 N3 O9  ,31,42,3,9,0,
-1000.00,4404283,600.389859,600.389925,0.066,0.110,C27 H58 N3 O9 S,27,58,3,9,1,
532.58,5127211,601.104885,601.104638,-0.248,-0.412,C24 H25 O18    ,24,25,0,18,0,
594.82,4544554,601.120110,601.119894,-0.217,-0.360,C28 H25 O15    ,28,25,0,15,0,
273.97,7410730,601.141378,601.141023,-0.355,-0.591,C25 H29 O17    ,25,29,0,17,0,
516.69,5831722,601.156887,601.156279,-0.608,-1.011,C29 H29 O14    ,29,29,0,14,0,
592.93,4109353,601.167015,601.167513,0.498,0.828,C28 H29 N2 O13 ,28,29,2,13,0,
410.80,6044713,601.177667,601.177409,-0.258,-0.430,C26 H33 O16    ,26,33,0,16,0,
417.13,6225961,601.192847,601.192665,-0.182,-0.303,C30 H33 O13    ,30,33,0,13,0,
400.14,5610536,601.214003,601.213794,-0.209,-0.348,C27 H37 O15    ,27,37,0,15,0,
339.76,7603240,601.229450,601.229050,-0.400,-0.666,C31 H37 O12    ,31,37,0,12,0,
569.04,5442599,601.265547,601.265436,-0.111,-0.185,C32 H41 O11    ,32,41,0,11,0,
584.50,5442599,601.265547,601.264923,-0.624,-1.038,C45 H33 N2     ,45,33,2,0,0,
511.92,4662310,601.278796,601.278190,-0.606,-1.008,C40 H41 O3 S   ,40,41,0,3,1,
402.12,7121958,601.305217,601.305192,-0.024,-0.041,C30 H49 O10 S  ,30,49,0,10,1,
529.60,6003725,602.162666,602.162762,0.095,0.158,C27 H28 N3 O13 ,27,28,3,13,0,
586.96,4959214,603.099501,603.099158,-0.343,-0.568,C27 H23 O16    ,27,23,0,16,0,
206.59,6857709,603.135426,603.135031,-0.395,-0.655,C41 H19 N2 O4  ,41,19,2,4,0,
257.44,6857709,603.135426,603.135544,0.118,0.196,C28 H27 O15    ,28,27,0,15,0,
516.80,6857709,603.135426,603.134892,-0.534,-0.885,C20 H31 N2 O17 S,20,31,2,17,1,
428.36,10261484,603.141886,603.142425,0.538,0.893,C43 H23 O2 S   ,43,23,0,2,1,
501.53,10261484,603.141886,603.141417,-0.469,-0.778,C21 H31 O20    ,21,31,0,20,0,
705.39,3824620,603.152501,603.152650,0.149,0.247,C20 H31 N2 O19 ,20,31,2,19,0,
377.08,6970347,603.172049,603.171416,-0.633,-1.050,C42 H23 N2 O3  ,42,23,2,3,0,
451.52,6970347,603.172049,603.171929,-0.120,-0.199,C29 H31 O14    ,29,31,0,14,0,
328.85,8418282,603.208477,603.208315,-0.162,-0.269,C30 H35 O13    ,30,35,0,13,0,
612.91,4006889,603.226483,603.226942,0.459,0.762,C31 H39 O10 S  ,31,39,0,10,1,
301.24,7873513,603.244791,603.244700,-0.091,-0.150,C31 H39 O12    ,31,39,0,12,0,
582.33,7873513,603.244791,603.244187,-0.604,-1.001,C44 H31 N2 O   ,44,31,2,1,0,
483.43,5893095,603.280962,603.280434,-0.528,-0.874,C24 H47 N2 O13 S,24,47,2,13,1,
561.16,5893095,603.280962,603.281086,0.124,0.206,C32 H43 O11    ,32,43,0,11,0,
577.05,5893095,603.280962,603.280573,-0.389,-0.645,C45 H35 N2     ,45,35,2,0,0,
543.55,3393478,604.124046,604.124268,0.222,0.368,C26 H26 N3 O12 S,26,26,3,12,1,
715.67,4430788,604.160332,604.160653,0.321,0.532,C27 H30 N3 O11 S,27,30,3,11,1,
581.64,4793282,604.203560,604.202912,-0.648,-1.072,C21 H38 N3 O15 S,21,38,3,15,1,
641.09,4793282,604.203560,604.203051,-0.509,-0.843,C42 H26 N3 O2  ,42,26,3,2,0,
650.32,4793282,604.203560,604.203564,0.004,0.006,C29 H34 N O13  ,29,34,1,13,0,
266.25,7089049,605.114999,605.114808,-0.190,-0.315,C27 H25 O16    ,27,25,0,16,0,
604.31,3694487,605.168886,605.169308,0.422,0.698,C42 H25 N2 O S ,42,25,2,1,1,
653.28,3694487,605.168886,605.168300,-0.585,-0.967,C20 H33 N2 O19 ,20,33,2,19,0,
165.94,11486102,605.187637,605.187066,-0.571,-0.943,C42 H25 N2 O3  ,42,25,2,3,0,
185.60,11486102,605.187637,605.187579,-0.058,-0.095,C29 H33 O14    ,29,33,0,14,0,
150.57,11027348,605.224134,605.223965,-0.169,-0.279,C30 H37 O13    ,30,37,0,13,0,
164.09,8348562,605.260322,605.259837,-0.485,-0.802,C44 H33 N2 O   ,44,33,2,1,0,
186.18,8348562,605.260322,605.260350,0.028,0.046,C31 H41 O12    ,31,41,0,12,0,
480.45,8348562,605.260322,605.259699,-0.624,-1.031,C23 H45 N2 O14 S,23,45,2,14,1,
-1000.00,3377039,605.333368,605.333121,-0.247,-0.408,C33 H49 O10    ,33,49,0,10,0,
429.17,2961256,606.098705,606.098311,-0.394,-0.651,C40 H16 N O6   ,40,16,1,6,0,
459.62,2961256,606.098705,606.098172,-0.533,-0.879,C19 H28 N O19 S,19,28,1,19,1,
712.11,3435366,606.139601,606.139918,0.317,0.523,C26 H28 N3 O12 S,26,28,3,12,1,
593.20,3342181,606.146158,606.145930,-0.228,-0.377,C40 H20 N3 O4  ,40,20,3,4,0,
651.15,3342181,606.146158,606.146443,0.285,0.470,C27 H28 N O15  ,27,28,1,15,0,
763.73,3342181,606.146158,606.145791,-0.367,-0.605,C19 H32 N3 O17 S,19,32,3,17,1,
539.91,5370725,606.157470,606.157676,0.206,0.340,C26 H28 N3 O14 ,26,28,3,14,0,
615.15,5241700,606.175698,606.176303,0.605,0.999,C27 H32 N3 O11 S,27,32,3,11,1,
481.79,5137251,606.182953,606.182315,-0.638,-1.052,C41 H24 N3 O3  ,41,24,3,3,0,
539.34,5137251,606.182953,606.182828,-0.125,-0.206,C28 H32 N O14  ,28,32,1,14,0,
195.24,13460321,606.217007,606.216712,-0.295,-0.487,C33 H36 N O8 S ,33,36,1,8,1,
315.41,3068767,606.255528,606.255086,-0.442,-0.729,C43 H32 N3 O   ,43,32,3,1,0,
389.11,3068767,606.255528,606.255599,0.071,0.118,C30 H40 N O12  ,30,40,1,12,0,
