mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
120.62,12861345,240.087776,240.087746,-0.030,-0.126,C11 H14 N O5   ,11,14,1,5,0,
-1000.00,3452865,240.124157,240.124132,-0.025,-0.106,C12 H18 N O4   ,12,18,1,4,0,
33.88,21330660,241.017607,241.017618,0.011,0.046,C10 H9 O5 S    ,10,9,0,5,1,
-1000.00,2188015,241.028819,241.028851,0.033,0.136,C9 H9 N2 O4 S  ,9,9,2,4,1,
-1000.00,11399925,241.035361,241.035376,0.015,0.063,C10 H9 O7      ,10,9,0,7,0,
778.73,3440383,241.046661,241.046610,-0.051,-0.213,C9 H9 N2 O6    ,9,9,2,6,0,
670.59,2617603,241.050670,241.050632,-0.038,-0.156,C14 H9 O4      ,14,9,0,4,0,
576.63,21822214,241.053992,241.054003,0.011,0.047,C11 H13 O4 S   ,11,13,0,4,1,
717.62,2295568,241.065318,241.065237,-0.081,-0.335,C10 H13 N2 O3 S,10,13,2,3,1,
23.29,46222100,241.071759,241.071762,0.002,0.010,C11 H13 O6     ,11,13,0,6,0,
736.09,9597728,241.082989,241.082995,0.006,0.024,C10 H13 N2 O5  ,10,13,2,5,0,
-1000.00,2237219,241.087040,241.087018,-0.023,-0.094,C15 H13 O3     ,15,13,0,3,0,
8.58,30731062,241.108171,241.108147,-0.024,-0.101,C12 H17 O5     ,12,17,0,5,0,
725.69,3022144,241.119386,241.119381,-0.005,-0.022,C11 H17 N2 O4  ,11,17,2,4,0,
144.44,10066775,241.144572,241.144533,-0.040,-0.164,C13 H21 O4     ,13,21,0,4,0,
200.49,4916836,242.012871,242.012867,-0.004,-0.017,C9 H8 N O5 S   ,9,8,1,5,1,
727.49,2347137,242.046053,242.045881,-0.172,-0.709,C13 H8 N O4    ,13,8,1,4,0,
639.26,10370692,242.049255,242.049252,-0.003,-0.012,C10 H12 N O4 S ,10,12,1,4,1,
155.48,15871636,242.066997,242.067011,0.013,0.055,C10 H12 N O6   ,10,12,1,6,0,
242.50,6502069,242.103377,242.103396,0.019,0.080,C11 H16 N O5   ,11,16,1,5,0,
-1000.00,5028311,242.996877,242.996883,0.005,0.022,C9 H7 O6 S     ,9,7,0,6,1,
11.28,57274872,243.033258,243.033268,0.010,0.040,C10 H11 O5 S   ,10,11,0,5,1,
525.62,2964482,243.044486,243.044501,0.016,0.065,C9 H11 N2 O4 S ,9,11,2,4,1,
94.64,29880840,243.051017,243.051026,0.009,0.036,C10 H11 O7     ,10,11,0,7,0,
771.17,2858514,243.062190,243.062260,0.070,0.288,C9 H11 N2 O6   ,9,11,2,6,0,
429.74,4781590,243.066295,243.066282,-0.012,-0.050,C14 H11 O4     ,14,11,0,4,0,
34.90,48648744,243.087432,243.087412,-0.020,-0.082,C11 H15 O6     ,11,15,0,6,0,
696.88,4556339,243.098633,243.098645,0.012,0.051,C10 H15 N2 O5  ,10,15,2,5,0,
31.11,12800585,243.123835,243.123797,-0.038,-0.155,C12 H19 O5     ,12,19,0,5,0,
-1000.00,2430058,243.160155,243.160183,0.028,0.116,C13 H23 O4     ,13,23,0,4,0,
130.64,12023157,244.028552,244.028517,-0.035,-0.144,C9 H10 N O5 S  ,9,10,1,5,1,
706.86,3705235,244.061585,244.061531,-0.053,-0.218,C13 H10 N O4   ,13,10,1,4,0,
176.82,9917861,244.082710,244.082661,-0.049,-0.202,C10 H14 N O6   ,10,14,1,6,0,
571.24,4279750,244.119032,244.119046,0.014,0.058,C11 H18 N O5   ,11,18,1,5,0,
114.44,10758375,245.012551,245.012533,-0.019,-0.076,C9 H9 O6 S     ,9,9,0,6,1,
674.93,5014789,245.045543,245.045547,0.004,0.018,C13 H9 O5      ,13,9,0,5,0,
234.23,13879560,245.048938,245.048918,-0.020,-0.081,C10 H13 O5 S   ,10,13,0,5,1,
-1000.00,2169106,245.060119,245.060151,0.033,0.134,C9 H13 N2 O4 S ,9,13,2,4,1,
156.65,28145944,245.066689,245.066676,-0.013,-0.053,C10 H13 O7     ,10,13,0,7,0,
146.48,6320422,245.081919,245.081932,0.013,0.053,C14 H13 O4     ,14,13,0,4,0,
114.58,14727480,245.103095,245.103062,-0.033,-0.135,C11 H17 O6     ,11,17,0,6,0,
146.89,5321030,245.118348,245.118318,-0.030,-0.123,C15 H17 O3     ,15,17,0,3,0,
-1000.00,3728729,245.139459,245.139447,-0.012,-0.048,C12 H21 O5     ,12,21,0,5,0,
606.67,2908259,246.007886,246.007782,-0.104,-0.425,C8 H8 N O6 S   ,8,8,1,6,1,
565.93,3327105,246.040829,246.040796,-0.033,-0.133,C12 H8 N O5    ,12,8,1,5,0,
326.06,9180292,246.044158,246.044167,0.009,0.036,C9 H12 N O5 S  ,9,12,1,5,1,
544.03,5910689,246.077173,246.077181,0.008,0.034,C13 H12 N O4   ,13,12,1,4,0,
489.66,2479796,246.098336,246.098311,-0.025,-0.102,C10 H16 N O6   ,10,16,1,6,0,
330.76,2435266,246.113588,246.113567,-0.021,-0.086,C14 H16 N O3   ,14,16,1,3,0,
562.65,2828274,247.024854,247.024812,-0.043,-0.172,C12 H7 O6      ,12,7,0,6,0,
181.56,11460597,247.028165,247.028183,0.017,0.071,C9 H11 O6 S    ,9,11,0,6,1,
703.99,3796988,247.036042,247.036045,0.003,0.013,C11 H7 N2 O5   ,11,7,2,5,0,
-1000.00,2293247,247.039464,247.039416,-0.048,-0.194,C8 H11 N2 O5 S ,8,11,2,5,1,
194.28,11421714,247.061223,247.061197,-0.026,-0.103,C13 H11 O5     ,13,11,0,5,0,
700.40,9203733,247.064552,247.064568,0.016,0.064,C10 H15 O5 S   ,10,15,0,5,1,
471.21,9631781,247.082332,247.082326,-0.006,-0.025,C10 H15 O7     ,10,15,0,7,0,
-1000.00,11829299,247.097595,247.097583,-0.013,-0.052,C14 H15 O4     ,14,15,0,4,0,
522.91,2984518,247.118801,247.118712,-0.089,-0.360,C11 H19 O6     ,11,19,0,6,0,
141.71,5306452,247.133975,247.133968,-0.007,-0.026,C15 H19 O3     ,15,19,0,3,0,
534.08,2836844,248.020042,248.020060,0.019,0.075,C11 H6 N O6    ,11,6,1,6,0,
666.87,9337740,248.056444,248.056446,0.002,0.010,C12 H10 N O5   ,12,10,1,5,0,
300.62,7650221,248.092809,248.092832,0.023,0.091,C13 H14 N O4   ,13,14,1,4,0,
547.67,2294492,249.004131,249.004076,-0.055,-0.219,C11 H5 O7      ,11,5,0,7,0,
563.73,4247263,249.007516,249.007447,-0.069,-0.276,C8 H9 O7 S     ,8,9,0,7,1,
98.56,12791548,249.040489,249.040462,-0.027,-0.110,C12 H9 O6      ,12,9,0,6,0,
346.17,8310527,249.043858,249.043833,-0.025,-0.100,C9 H13 O6 S    ,9,13,0,6,1,
700.77,7311110,249.051681,249.051695,0.014,0.057,C11 H9 N2 O5   ,11,9,2,5,0,
350.94,36562700,249.059096,249.059089,-0.007,-0.028,C13 H13 O3 S   ,13,13,0,3,1,
139.38,19003164,249.076857,249.076847,-0.010,-0.040,C13 H13 O5     ,13,13,0,5,0,
635.73,5660448,249.080245,249.080218,-0.027,-0.107,C10 H17 O5 S   ,10,17,0,5,1,
44.51,15443773,249.113242,249.113233,-0.010,-0.039,C14 H17 O4     ,14,17,0,4,0,
-1000.00,10526558,249.149605,249.149618,0.013,0.051,C15 H21 O3     ,15,21,0,3,0,
347.86,7074421,250.035736,250.035711,-0.025,-0.101,C11 H8 N O6    ,11,8,1,6,0,
63.76,15510165,250.072112,250.072096,-0.016,-0.065,C12 H12 N O5   ,12,12,1,5,0,
-1000.00,5692086,250.108486,250.108482,-0.004,-0.016,C13 H16 N O4   ,13,16,1,4,0,
464.76,2981568,250.119683,250.119715,0.032,0.127,C12 H16 N3 O3  ,12,16,3,3,0,
20.65,46836440,250.144885,250.144867,-0.018,-0.074,C14 H20 N O3   ,14,20,1,3,0,
-1000.00,5220820,251.001992,251.001968,-0.024,-0.097,C11 H7 O5 S    ,11,7,0,5,1,
261.78,5402084,251.019761,251.019726,-0.035,-0.139,C11 H7 O7      ,11,7,0,7,0,
745.06,2863085,251.030923,251.030960,0.037,0.146,C10 H7 N2 O6   ,10,7,2,6,0,
682.30,5250567,251.059496,251.059483,-0.013,-0.053,C9 H15 O6 S    ,9,15,0,6,1,
699.11,11345422,251.067313,251.067345,0.032,0.128,C11 H11 N2 O5  ,11,11,2,5,0,
22.93,31845924,251.092516,251.092497,-0.018,-0.074,C13 H15 O5     ,13,15,0,5,0,
696.19,5012008,251.095875,251.095868,-0.006,-0.026,C10 H19 O5 S   ,10,19,0,5,1,
727.38,8394286,251.103730,251.103731,0.001,0.003,C12 H15 N2 O4  ,12,15,2,4,0,
29.67,20835908,251.128888,251.128883,-0.005,-0.020,C14 H19 O4     ,14,19,0,4,0,
-1000.00,6205029,251.165313,251.165268,-0.045,-0.179,C15 H23 O3     ,15,23,0,3,0,
-1000.00,2947403,251.997178,251.997217,0.039,0.155,C10 H6 N O5 S  ,10,6,1,5,1,
650.54,5192044,252.033659,252.033602,-0.056,-0.223,C11 H10 N O4 S ,11,10,1,4,1,
518.24,15479163,252.051370,252.051361,-0.009,-0.037,C11 H10 N O6   ,11,10,1,6,0,
464.88,19874204,252.087732,252.087746,0.014,0.056,C12 H14 N O5   ,12,14,1,5,0,
343.45,4156860,252.124104,252.124132,0.027,0.109,C13 H18 N O4   ,13,18,1,4,0,
-1000.00,2316231,252.135394,252.135365,-0.029,-0.115,C12 H18 N3 O3  ,12,18,3,3,0,
-1000.00,2762931,252.975621,252.975359,-0.262,-1.037,C17 H O S      ,17,1,0,1,1,
-1000.00,8506585,253.017585,253.017618,0.033,0.129,C11 H9 O5 S    ,11,9,0,5,1,
285.06,12817640,253.035373,253.035376,0.004,0.014,C11 H9 O7      ,11,9,0,7,0,
781.14,2360556,253.038892,253.038747,-0.144,-0.571,C8 H13 O7 S    ,8,13,0,7,1,
737.88,6313203,253.046630,253.046610,-0.021,-0.081,C10 H9 N2 O6   ,10,9,2,6,0,
719.99,2461942,253.050634,253.050632,-0.002,-0.007,C15 H9 O4      ,15,9,0,4,0,
620.15,16528633,253.053998,253.054003,0.006,0.024,C12 H13 O4 S   ,12,13,0,4,1,
716.21,2222083,253.065261,253.065237,-0.025,-0.097,C11 H13 N2 O3 S,11,13,2,3,1,
30.83,36427016,253.071766,253.071762,-0.004,-0.018,C12 H13 O6     ,12,13,0,6,0,
718.94,16807186,253.083010,253.082995,-0.015,-0.060,C11 H13 N2 O5  ,11,13,2,5,0,
509.31,2404119,253.087054,253.087018,-0.036,-0.141,C16 H13 O3     ,16,13,0,3,0,
7.03,36017448,253.108163,253.108147,-0.016,-0.062,C13 H17 O5     ,13,17,0,5,0,
706.43,9135411,253.119377,253.119381,0.004,0.016,C12 H17 N2 O4  ,12,17,2,4,0,
19.09,26686794,253.144558,253.144533,-0.025,-0.100,C14 H21 O4     ,14,21,0,4,0,
-1000.00,2325866,253.180888,253.180918,0.030,0.118,C15 H25 O3     ,15,25,0,3,0,
-1000.00,4460623,254.012884,254.012867,-0.017,-0.068,C10 H8 N O5 S  ,10,8,1,5,1,
733.20,5377119,254.030666,254.030625,-0.041,-0.160,C10 H8 N O7    ,10,8,1,7,0,
701.21,6936688,254.049266,254.049252,-0.013,-0.053,C11 H12 N O4 S ,11,12,1,4,1,
386.51,28301440,254.067034,254.067011,-0.023,-0.091,C11 H12 N O6   ,11,12,1,6,0,
147.79,6275210,254.078246,254.078244,-0.002,-0.009,C10 H12 N3 O5  ,10,12,3,5,0,
-1000.00,11292832,254.103394,254.103396,0.003,0.010,C12 H16 N O5   ,12,16,1,5,0,
-1000.00,2769066,254.114655,254.114630,-0.026,-0.101,C11 H16 N3 O4  ,11,16,3,4,0,
-1000.00,4725691,254.996922,254.996883,-0.039,-0.153,C10 H7 O6 S    ,10,7,0,6,1,
588.90,2821080,255.029904,255.029897,-0.007,-0.027,C14 H7 O5      ,14,7,0,5,0,
69.14,52452316,255.033259,255.033268,0.009,0.036,C11 H11 O5 S   ,11,11,0,5,1,
17.46,32406506,255.051026,255.051026,0.001,0.002,C11 H11 O7     ,11,11,0,7,0,
737.44,9892853,255.062294,255.062260,-0.035,-0.136,C10 H11 N2 O6  ,10,11,2,6,0,
681.06,2945017,255.066358,255.066282,-0.076,-0.298,C15 H11 O4     ,15,11,0,4,0,
26.16,67902472,255.087433,255.087412,-0.022,-0.085,C12 H15 O6     ,12,15,0,6,0,
736.95,11576341,255.098667,255.098645,-0.022,-0.086,C11 H15 N2 O5  ,11,15,2,5,0,
11.10,32119852,255.123819,255.123797,-0.021,-0.083,C13 H19 O5     ,13,19,0,5,0,
676.13,3734582,255.134999,255.135031,0.032,0.125,C12 H19 N2 O4  ,12,19,2,4,0,
-1000.00,8475724,255.160181,255.160183,0.002,0.007,C14 H23 O4     ,14,23,0,4,0,
473.73,9353040,256.028506,256.028517,0.011,0.045,C10 H10 N O5 S ,10,10,1,5,1,
720.74,10725216,256.046268,256.046275,0.007,0.029,C10 H10 N O7   ,10,10,1,7,0,
741.47,2211694,256.061413,256.061531,0.119,0.464,C14 H10 N O4   ,14,10,1,4,0,
97.10,18853760,256.082650,256.082661,0.011,0.043,C11 H14 N O6   ,11,14,1,6,0,
246.01,5085089,256.119031,256.119046,0.015,0.060,C12 H18 N O5   ,12,18,1,5,0,
124.35,14856891,257.012567,257.012533,-0.034,-0.134,C10 H9 O6 S    ,10,9,0,6,1,
384.98,3377349,257.023833,257.023766,-0.067,-0.261,C9 H9 N2 O5 S  ,9,9,2,5,1,
4.79,80716504,257.048939,257.048918,-0.021,-0.081,C11 H13 O5 S   ,11,13,0,5,1,
52.80,52273900,257.066680,257.066676,-0.004,-0.015,C11 H13 O7     ,11,13,0,7,0,
742.25,7666421,257.077882,257.077910,0.028,0.108,C10 H13 N2 O6  ,10,13,2,6,0,
359.81,5268217,257.081883,257.081932,0.050,0.193,C15 H13 O4     ,15,13,0,4,0,
21.05,58860300,257.103055,257.103062,0.007,0.027,C12 H17 O6     ,12,17,0,6,0,
658.92,7088918,257.114267,257.114295,0.029,0.111,C11 H17 N2 O5  ,11,17,2,5,0,
-1000.00,9583404,257.139428,257.139447,0.019,0.074,C13 H21 O5     ,13,21,0,5,0,
385.11,6314543,258.007759,258.007782,0.023,0.089,C9 H8 N O6 S   ,9,8,1,6,1,
680.61,2249804,258.040799,258.040796,-0.003,-0.010,C13 H8 N O5    ,13,8,1,5,0,
519.13,18228816,258.044171,258.044167,-0.004,-0.017,C10 H12 N O5 S ,10,12,1,5,1,
504.84,10673759,258.061932,258.061925,-0.007,-0.028,C10 H12 N O7   ,10,12,1,7,0,
703.72,5709421,258.077169,258.077181,0.012,0.047,C14 H12 N O4   ,14,12,1,4,0,
503.16,9414271,258.098325,258.098311,-0.014,-0.055,C11 H16 N O6   ,11,16,1,6,0,
753.39,2349216,258.134670,258.134696,0.026,0.103,C12 H20 N O5   ,12,20,1,5,0,
2.83,63171000,259.028182,259.028183,0.000,0.002,C10 H11 O6 S   ,10,11,0,6,1,
-1000.00,5541315,259.039398,259.039416,0.018,0.068,C9 H11 N2 O5 S ,9,11,2,5,1,
165.43,20363720,259.045955,259.045941,-0.015,-0.056,C10 H11 O8     ,10,11,0,8,0,
752.36,2322385,259.055529,259.055324,-0.205,-0.792,C21 H7         ,21,7,0,0,0,
738.52,3681747,259.057241,259.057174,-0.067,-0.259,C9 H11 N2 O7   ,9,11,2,7,0,
491.91,5712342,259.061221,259.061197,-0.024,-0.094,C14 H11 O5     ,14,11,0,5,0,
117.28,43223528,259.082348,259.082326,-0.022,-0.084,C11 H15 O7     ,11,15,0,7,0,
77.88,16009737,259.118708,259.118712,0.003,0.013,C12 H19 O6     ,12,19,0,6,0,
467.43,2440215,259.133903,259.133968,0.065,0.249,C16 H19 O3     ,16,19,0,3,0,
-1000.00,3527209,259.155100,259.155097,-0.003,-0.012,C13 H23 O5     ,13,23,0,5,0,
147.56,10970411,260.023400,260.023432,0.032,0.122,C9 H10 N O6 S  ,9,10,1,6,1,
414.68,6303049,260.056477,260.056446,-0.031,-0.120,C13 H10 N O5   ,13,10,1,5,0,
615.13,6179148,260.059825,260.059817,-0.008,-0.029,C10 H14 N O5 S ,10,14,1,5,1,
527.94,8908124,260.077581,260.077575,-0.005,-0.020,C10 H14 N O7   ,10,14,1,7,0,
525.90,7550313,260.092826,260.092832,0.005,0.020,C14 H14 N O4   ,14,14,1,4,0,
663.21,3403132,260.114023,260.113961,-0.062,-0.237,C11 H18 N O6   ,11,18,1,6,0,
134.58,10559636,261.007442,261.007447,0.005,0.018,C9 H9 O7 S     ,9,9,0,7,1,
396.26,7409841,261.040488,261.040462,-0.027,-0.102,C13 H9 O6      ,13,9,0,6,0,
113.56,17137844,261.043843,261.043833,-0.010,-0.039,C10 H13 O6 S   ,10,13,0,6,1,
386.48,14749892,261.061602,261.061591,-0.011,-0.044,C10 H13 O8     ,10,13,0,8,0,
6.37,16290001,261.076863,261.076847,-0.016,-0.060,C14 H13 O5     ,14,13,0,5,0,
469.29,11284708,261.098007,261.097976,-0.031,-0.118,C11 H17 O7     ,11,17,0,7,0,
-1000.00,12939506,261.113216,261.113233,0.016,0.062,C15 H17 O4     ,15,17,0,4,0,
-1000.00,4140292,261.134340,261.134362,0.022,0.084,C12 H21 O6     ,12,21,0,6,0,
-1000.00,3191058,261.149612,261.149618,0.006,0.025,C16 H21 O3     ,16,21,0,3,0,
-1000.00,2293240,261.987208,261.987440,0.233,0.888,C4 H8 N O10 S  ,4,8,1,10,1,
202.01,7504931,262.035746,262.035711,-0.035,-0.134,C12 H8 N O6    ,12,8,1,6,0,
529.79,12780611,262.072116,262.072096,-0.020,-0.078,C13 H12 N O5   ,13,12,1,5,0,
666.75,4675670,262.093271,262.093225,-0.045,-0.173,C10 H16 N O7   ,10,16,1,7,0,
193.70,5139555,262.108459,262.108482,0.023,0.086,C14 H16 N O4   ,14,16,1,4,0,
546.96,5674890,263.019743,263.019726,-0.017,-0.066,C12 H7 O7      ,12,7,0,7,0,
645.78,8288141,263.023078,263.023097,0.020,0.075,C9 H11 O7 S    ,9,11,0,7,1,
751.23,2534292,263.030964,263.030960,-0.005,-0.018,C11 H7 N2 O6   ,11,7,2,6,0,
388.36,20555690,263.056128,263.056112,-0.016,-0.060,C13 H11 O6     ,13,11,0,6,0,
552.35,13932461,263.059496,263.059483,-0.013,-0.048,C10 H15 O6 S   ,10,15,0,6,1,
117.62,18270138,263.074732,263.074739,0.006,0.024,C14 H15 O3 S   ,14,15,0,3,1,
633.52,8376253,263.077261,263.077241,-0.020,-0.076,C10 H15 O8     ,10,15,0,8,0,
8.53,25548746,263.092485,263.092497,0.013,0.048,C14 H15 O5     ,14,15,0,5,0,
10.32,22657002,263.128899,263.128883,-0.016,-0.062,C15 H19 O4     ,15,19,0,4,0,
-1000.00,2877438,263.150051,263.150012,-0.039,-0.149,C12 H23 O6     ,12,23,0,6,0,
-1000.00,4920331,263.165239,263.165268,0.029,0.109,C16 H23 O3     ,16,23,0,3,0,
701.46,3361019,264.015118,264.014975,-0.143,-0.540,C11 H6 N O7    ,11,6,1,7,0,
709.91,3144459,264.033580,264.033602,0.022,0.084,C12 H10 N O4 S ,12,10,1,4,1,
267.72,14838555,264.051373,264.051361,-0.013,-0.048,C12 H10 N O6   ,12,10,1,6,0,
793.78,2338603,264.069934,264.069988,0.054,0.205,C13 H14 N O3 S ,13,14,1,3,1,
7.65,19856188,264.087735,264.087746,0.011,0.043,C13 H14 N O5   ,13,14,1,5,0,
584.74,8235845,264.099002,264.098980,-0.022,-0.083,C12 H14 N3 O4  ,12,14,3,4,0,
-1000.00,6890331,264.124147,264.124132,-0.016,-0.059,C14 H18 N O4   ,14,18,1,4,0,
-1000.00,2558545,264.981280,264.981232,-0.047,-0.179,C11 H5 O6 S    ,11,5,0,6,1,
101.89,19504754,265.017649,265.017618,-0.031,-0.115,C12 H9 O5 S    ,12,9,0,5,1,
127.93,16326273,265.035371,265.035376,0.005,0.018,C12 H9 O7      ,12,9,0,7,0,
670.09,6696580,265.038751,265.038747,-0.003,-0.013,C9 H13 O7 S    ,9,13,0,7,1,
718.44,7214731,265.046577,265.046610,0.033,0.123,C11 H9 N2 O6   ,11,9,2,6,0,
577.13,3902095,265.050624,265.050632,0.008,0.031,C16 H9 O4      ,16,9,0,4,0,
759.15,3306140,265.065300,265.065237,-0.063,-0.238,C12 H13 N2 O3 S,12,13,2,3,1,
11.86,35110560,265.071751,265.071762,0.011,0.040,C13 H13 O6     ,13,13,0,6,0,
672.88,9639588,265.075109,265.075133,0.024,0.091,C10 H17 O6 S   ,10,17,0,6,1,
699.58,15957675,265.083010,265.082995,-0.015,-0.055,C12 H13 N2 O5  ,12,13,2,5,0,
635.49,9985716,265.092867,265.092891,0.024,0.092,C10 H17 O8     ,10,17,0,8,0,
7.25,46186176,265.108172,265.108147,-0.025,-0.093,C14 H17 O5     ,14,17,0,5,0,
745.08,8914635,265.119375,265.119381,0.005,0.020,C13 H17 N2 O4  ,13,17,2,4,0,
12.66,28819170,265.144535,265.144533,-0.002,-0.008,C15 H21 O4     ,15,21,0,4,0,
586.31,2483941,265.147989,265.147904,-0.085,-0.322,C12 H25 O4 S   ,12,25,0,4,1,
575.66,2311649,266.012847,266.012867,0.020,0.075,C11 H8 N O5 S  ,11,8,1,5,1,
648.48,5974513,266.030621,266.030625,0.004,0.015,C11 H8 N O7    ,11,8,1,7,0,
522.40,22168080,266.067017,266.067011,-0.007,-0.025,C12 H12 N O6   ,12,12,1,6,0,
733.87,2424350,266.082246,266.082267,0.021,0.079,C16 H12 N O3   ,16,12,1,3,0,
647.39,13816369,266.103424,266.103396,-0.028,-0.103,C13 H16 N O5   ,13,16,1,5,0,
-1000.00,4694587,266.114614,266.114630,0.015,0.058,C12 H16 N3 O4  ,12,16,3,4,0,
531.89,2622033,266.139808,266.139782,-0.026,-0.099,C14 H20 N O4   ,14,20,1,4,0,
-1000.00,3342662,266.997005,266.996883,-0.123,-0.460,C11 H7 O6 S    ,11,7,0,6,1,
705.26,2939225,267.017926,267.018012,0.086,0.322,C8 H11 O8 S    ,8,11,0,8,1,
323.43,19686758,267.033253,267.033268,0.015,0.054,C12 H11 O5 S   ,12,11,0,5,1,
107.05,28681590,267.051031,267.051026,-0.004,-0.016,C12 H11 O7     ,12,11,0,7,0,
727.86,12047744,267.062266,267.062260,-0.007,-0.024,C11 H11 N2 O6  ,11,11,2,6,0,
759.58,2945411,267.066286,267.066282,-0.004,-0.015,C16 H11 O4     ,16,11,0,4,0,
620.87,28648838,267.069684,267.069654,-0.030,-0.113,C13 H15 O4 S   ,13,15,0,4,1,
36.89,52430232,267.087434,267.087412,-0.023,-0.085,C13 H15 O6     ,13,15,0,6,0,
759.86,3466649,267.090843,267.090783,-0.060,-0.225,C10 H19 O6 S   ,10,19,0,6,1,
718.89,19314080,267.098637,267.098645,0.008,0.030,C12 H15 N2 O5  ,12,15,2,5,0,
598.23,46859688,267.106031,267.106039,0.008,0.030,C14 H19 O3 S   ,14,19,0,3,1,
17.14,48203192,267.123777,267.123797,0.020,0.075,C14 H19 O5     ,14,19,0,5,0,
280.69,7374272,267.135042,267.135031,-0.012,-0.043,C13 H19 N2 O4  ,13,19,2,4,0,
8.83,24061398,267.160201,267.160183,-0.018,-0.068,C15 H23 O4     ,15,23,0,4,0,
-1000.00,2753717,267.992144,267.992131,-0.012,-0.045,C10 H6 N O6 S  ,10,6,1,6,1,
550.23,9251029,268.028514,268.028517,0.003,0.011,C11 H10 N O5 S ,11,10,1,5,1,
687.40,17869028,268.046289,268.046275,-0.014,-0.051,C11 H10 N O7   ,11,10,1,7,0,
197.21,30222596,268.082672,268.082661,-0.011,-0.042,C12 H14 N O6   ,12,14,1,6,0,
258.41,8556814,268.093884,268.093894,0.010,0.038,C11 H14 N3 O5  ,11,14,3,5,0,
166.60,8689957,268.119003,268.119046,0.043,0.160,C13 H18 N O5   ,13,18,1,5,0,
134.24,12115001,269.012540,269.012533,-0.008,-0.029,C11 H9 O6 S    ,11,9,0,6,1,
547.78,4380739,269.023790,269.023766,-0.024,-0.090,C10 H9 N2 O5 S ,10,9,2,5,1,
755.84,5759059,269.041574,269.041524,-0.050,-0.184,C10 H9 N2 O7   ,10,9,2,7,0,
6.19,86740056,269.048943,269.048918,-0.025,-0.094,C12 H13 O5 S   ,12,13,0,5,1,
40.13,55921768,269.066678,269.066676,-0.001,-0.005,C12 H13 O7     ,12,13,0,7,0,
709.33,22817906,269.077923,269.077910,-0.013,-0.049,C11 H13 N2 O6  ,11,13,2,6,0,
678.95,4276342,269.081913,269.081932,0.019,0.071,C16 H13 O4     ,16,13,0,4,0,
10.69,77876360,269.103056,269.103062,0.005,0.020,C13 H17 O6     ,13,17,0,6,0,
722.01,12946579,269.114306,269.114295,-0.011,-0.041,C12 H17 N2 O5  ,12,17,2,5,0,
58.92,37252264,269.139469,269.139447,-0.022,-0.080,C14 H21 O5     ,14,21,0,5,0,
163.50,5366985,269.175816,269.175833,0.017,0.064,C15 H25 O4     ,15,25,0,4,0,
358.18,4373415,270.007807,270.007782,-0.026,-0.095,C10 H8 N O6 S  ,10,8,1,6,1,
639.80,11435975,270.044180,270.044167,-0.013,-0.047,C11 H12 N O5 S ,11,12,1,5,1,
725.12,23121878,270.061928,270.061925,-0.003,-0.010,C11 H12 N O7   ,11,12,1,7,0,
731.86,4687844,270.077120,270.077181,0.061,0.228,C15 H12 N O4   ,15,12,1,4,0,
106.58,16523255,270.098298,270.098311,0.012,0.046,C12 H16 N O6   ,12,16,1,6,0,
-1000.00,3227649,270.109544,270.109544,0.001,0.002,C11 H16 N3 O5  ,11,16,3,5,0,
525.36,3023895,270.134678,270.134696,0.019,0.069,C13 H20 N O5   ,13,20,1,5,0,
-1000.00,6099722,270.991716,270.991797,0.081,0.298,C10 H7 O7 S    ,10,7,0,7,1,
30.92,27407146,271.028194,271.028183,-0.012,-0.043,C11 H11 O6 S   ,11,11,0,6,1,
88.99,21152564,271.039391,271.039416,0.025,0.091,C10 H11 N2 O5 S,10,11,2,5,1,
69.41,34583352,271.045939,271.045941,0.002,0.009,C11 H11 O8     ,11,11,0,8,0,
778.03,4723524,271.057204,271.057174,-0.030,-0.110,C10 H11 N2 O7  ,10,11,2,7,0,
4.48,207688528,271.064547,271.064568,0.021,0.078,C12 H15 O5 S   ,12,15,0,5,1,
68.67,84120408,271.082334,271.082326,-0.008,-0.028,C12 H15 O7     ,12,15,0,7,0,
726.42,11678564,271.093552,271.093560,0.008,0.029,C11 H15 N2 O6  ,11,15,2,6,0,
36.35,54055800,271.118719,271.118712,-0.008,-0.028,C13 H19 O6     ,13,19,0,6,0,
621.23,8592260,271.129951,271.129945,-0.006,-0.022,C12 H19 N2 O5  ,12,19,2,5,0,
-1000.00,4312967,271.133871,271.133968,0.097,0.356,C17 H19 O3     ,17,19,0,3,0,
27.21,12084122,271.155092,271.155097,0.005,0.020,C14 H23 O5     ,14,23,0,5,0,
116.81,11589271,272.023471,272.023432,-0.039,-0.143,C10 H10 N O6 S ,10,10,1,6,1,
680.70,5764788,272.056423,272.056446,0.023,0.086,C14 H10 N O5   ,14,10,1,5,0,
675.07,12424887,272.059805,272.059817,0.012,0.043,C11 H14 N O5 S ,11,14,1,5,1,
219.89,21419718,272.077581,272.077575,-0.006,-0.021,C11 H14 N O7   ,11,14,1,7,0,
473.69,9651943,272.113949,272.113961,0.012,0.043,C12 H18 N O6   ,12,18,1,6,0,
497.55,2329351,272.150397,272.150346,-0.050,-0.184,C13 H22 N O5   ,13,22,1,5,0,
177.40,13109753,273.007478,273.007447,-0.030,-0.111,C10 H9 O7 S    ,10,9,0,7,1,
