mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
633.26,5025849,333.112403,333.112581,0.178,0.533,C13 H21 N2 O6 S,13,21,2,6,1,
626.09,7697481,333.130439,333.130339,-0.100,-0.299,C13 H21 N2 O8  ,13,21,2,8,0,
151.64,22631500,333.134394,333.134362,-0.032,-0.097,C18 H21 O6     ,18,21,0,6,0,
558.05,27071574,333.145597,333.145595,-0.001,-0.004,C17 H21 N2 O5  ,17,21,2,5,0,
287.41,16557165,333.170709,333.170747,0.038,0.114,C19 H25 O5     ,19,25,0,5,0,
470.58,11441264,333.174133,333.174119,-0.014,-0.043,C16 H29 O5 S   ,16,29,0,5,1,
750.32,15905920,333.191870,333.191877,0.007,0.020,C16 H29 O7     ,16,29,0,7,0,
13.28,55243916,333.207101,333.207133,0.032,0.096,C20 H29 O4     ,20,29,0,4,0,
269.31,11122570,334.056881,334.056840,-0.041,-0.122,C15 H12 N O8   ,15,12,1,8,0,
328.23,15071117,334.060288,334.060211,-0.077,-0.229,C12 H16 N O8 S ,12,16,1,8,1,
589.65,3681189,334.087076,334.087352,0.277,0.828,C23 H12 N O2   ,23,12,1,2,0,
57.04,32937898,334.093234,334.093225,-0.008,-0.025,C16 H16 N O7   ,16,16,1,7,0,
198.91,15423406,334.096586,334.096597,0.011,0.033,C13 H20 N O7 S ,13,20,1,7,1,
611.79,17184692,334.104473,334.104459,-0.015,-0.044,C15 H16 N3 O6  ,15,16,3,6,0,
602.99,9013182,334.114323,334.114355,0.032,0.096,C13 H20 N O9   ,13,20,1,9,0,
262.87,15620043,334.129587,334.129611,0.024,0.071,C17 H20 N O6   ,17,20,1,6,0,
355.25,14100430,334.132953,334.132982,0.030,0.088,C14 H24 N O6 S ,14,24,1,6,1,
299.37,17602518,334.140847,334.140844,-0.003,-0.008,C16 H20 N3 O5  ,16,20,3,5,0,
148.62,53245920,334.150760,334.150740,-0.019,-0.058,C14 H24 N O8   ,14,24,1,8,0,
587.42,5808103,334.160414,334.160123,-0.291,-0.871,C25 H20 N      ,25,20,1,0,0,
601.78,7763948,334.165917,334.165996,0.079,0.238,C18 H24 N O5   ,18,24,1,5,0,
560.10,9947119,334.169332,334.169368,0.036,0.106,C15 H28 N O5 S ,15,28,1,5,1,
453.04,3365596,335.000406,335.000447,0.041,0.122,C9 H7 N2 O12   ,9,7,2,12,0,
478.68,5864168,335.014021,335.013853,-0.168,-0.503,C25 H3 O2      ,25,3,0,2,0,
399.44,7324397,335.019055,335.019075,0.020,0.059,C10 H11 N2 O9 S,10,11,2,9,1,
287.85,9374448,335.023250,335.023097,-0.152,-0.455,C15 H11 O7 S   ,15,11,0,7,1,
365.37,5409531,335.034669,335.034331,-0.338,-1.010,C14 H11 N2 O6 S,14,11,2,6,1,
636.99,5409531,335.034669,335.034982,0.313,0.935,C22 H7 O4      ,22,7,0,4,0,
275.80,11737856,335.040816,335.040856,0.040,0.119,C15 H11 O9     ,15,11,0,9,0,
443.56,10117891,335.044323,335.044227,-0.096,-0.287,C12 H15 O9 S   ,12,15,0,9,1,
662.77,11739914,335.052111,335.052089,-0.022,-0.066,C14 H11 N2 O8  ,14,11,2,8,0,
305.09,9874188,335.053872,335.053610,-0.262,-0.782,C23 H11 O S    ,23,11,0,1,1,
675.42,3575566,335.056423,335.056112,-0.312,-0.931,C19 H11 O6     ,19,11,0,6,0,
102.83,26663712,335.077278,335.077241,-0.037,-0.109,C16 H15 O8     ,16,15,0,8,0,
366.98,15305508,335.080701,335.080612,-0.089,-0.265,C13 H19 O8 S   ,13,19,0,8,1,
632.84,5409574,335.082601,335.082601,0.000,0.001,C22 H11 N2 O2  ,22,11,2,2,0,
670.99,21904170,335.088428,335.088474,0.047,0.140,C15 H15 N2 O7  ,15,15,2,7,0,
533.43,7232301,335.090338,335.089995,-0.343,-1.024,C24 H15 S      ,24,15,0,0,1,
603.19,6454062,335.091612,335.091846,0.234,0.698,C12 H19 N2 O7 S,12,19,2,7,1,
177.26,37452608,335.113616,335.113627,0.010,0.031,C17 H19 O7     ,17,19,0,7,0,
405.17,40696652,335.124857,335.124860,0.003,0.009,C16 H19 N2 O6  ,16,19,2,6,0,
78.17,33880932,335.149972,335.150012,0.040,0.121,C18 H23 O6     ,18,23,0,6,0,
91.46,51510124,335.161246,335.161245,-0.000,-0.001,C17 H23 N2 O5  ,17,23,2,5,0,
281.59,24091524,335.186359,335.186398,0.039,0.115,C19 H27 O5     ,19,27,0,5,0,
26.34,93158280,335.189736,335.189769,0.033,0.099,C16 H31 O5 S   ,16,31,0,5,1,
3.44,237108128,335.222788,335.222783,-0.005,-0.014,C20 H31 O4     ,20,31,0,4,0,
605.03,4178562,336.036024,336.036104,0.081,0.240,C14 H10 N O9   ,14,10,1,9,0,
632.62,3045021,336.066041,336.065965,-0.075,-0.224,C14 H14 N3 O5 S,14,14,3,5,1,
179.24,16731811,336.072480,336.072490,0.010,0.029,C15 H14 N O8   ,15,14,1,8,0,
586.25,9903782,336.075863,336.075861,-0.002,-0.005,C12 H18 N O8 S ,12,18,1,8,1,
699.88,7384756,336.090996,336.091117,0.121,0.360,C16 H18 N O5 S ,16,18,1,5,1,
112.60,27909828,336.108899,336.108875,-0.024,-0.070,C16 H18 N O7   ,16,18,1,7,0,
640.80,6520519,336.112178,336.112247,0.068,0.203,C13 H22 N O7 S ,13,22,1,7,1,
579.50,23903950,336.120145,336.120109,-0.036,-0.107,C15 H18 N3 O6  ,15,18,3,6,0,
156.83,16981732,336.145244,336.145261,0.017,0.051,C17 H22 N O6   ,17,22,1,6,0,
469.76,7606022,336.181626,336.181647,0.020,0.060,C18 H26 N O5   ,18,26,1,5,0,
431.75,5242633,336.184958,336.185018,0.060,0.178,C15 H30 N O5 S ,15,30,1,5,1,
221.77,10190633,336.221355,336.221403,0.048,0.144,C16 H34 N O4 S ,16,34,1,4,1,
101.97,27599388,337.056532,337.056506,-0.027,-0.080,C15 H13 O9     ,15,13,0,9,0,
548.79,9529887,337.059920,337.059877,-0.043,-0.129,C12 H17 O9 S   ,12,17,0,9,1,
721.04,11969062,337.067726,337.067739,0.013,0.039,C14 H13 N2 O8  ,14,13,2,8,0,
728.68,5143080,337.069528,337.069260,-0.268,-0.796,C23 H13 O S    ,23,13,0,1,1,
733.55,3612201,337.071019,337.071110,0.091,0.270,C11 H17 N2 O8 S,11,17,2,8,1,
22.94,55968316,337.092899,337.092891,-0.008,-0.022,C16 H17 O8     ,16,17,0,8,0,
580.04,13447744,337.096238,337.096262,0.024,0.072,C13 H21 O8 S   ,13,21,0,8,1,
663.90,31867464,337.104167,337.104124,-0.042,-0.126,C15 H17 N2 O7  ,15,17,2,7,0,
723.83,9165392,337.114011,337.114020,0.010,0.029,C13 H21 O10    ,13,21,0,10,0,
39.07,50446940,337.129254,337.129277,0.023,0.067,C17 H21 O7     ,17,21,0,7,0,
292.79,38896232,337.140519,337.140510,-0.009,-0.026,C16 H21 N2 O6  ,16,21,2,6,0,
705.56,8008305,337.150399,337.150406,0.007,0.022,C14 H25 O9     ,14,25,0,9,0,
350.00,43713152,337.165631,337.165662,0.031,0.093,C18 H25 O6     ,18,25,0,6,0,
722.36,18383496,337.176877,337.176895,0.019,0.056,C17 H25 N2 O5  ,17,25,2,5,0,
26.52,27615904,337.202027,337.202048,0.021,0.062,C19 H29 O5     ,19,29,0,5,0,
734.37,21160610,337.205403,337.205419,0.016,0.046,C16 H33 O5 S   ,16,33,0,5,1,
13.69,25166528,337.238457,337.238433,-0.024,-0.070,C20 H33 O4     ,20,33,0,4,0,
542.95,5950865,338.033921,338.033996,0.076,0.224,C14 H12 N O7 S ,14,12,1,7,1,
499.83,2904475,338.045221,338.045230,0.009,0.026,C13 H12 N3 O6 S,13,12,3,6,1,
415.11,11257249,338.051796,338.051755,-0.041,-0.121,C14 H12 N O9   ,14,12,1,9,0,
661.50,3316141,338.064869,338.064509,-0.361,-1.067,C22 H12 N O S  ,22,12,1,1,1,
667.94,12203442,338.070313,338.070382,0.069,0.204,C15 H16 N O6 S ,15,16,1,6,1,
661.17,5350844,338.081636,338.081615,-0.021,-0.063,C14 H16 N3 O5 S,14,16,3,5,1,
125.81,29197762,338.088128,338.088140,0.012,0.036,C15 H16 N O8   ,15,16,1,8,0,
653.98,5580229,338.091452,338.091511,0.059,0.174,C12 H20 N O8 S ,12,20,1,8,1,
623.47,18589132,338.099422,338.099373,-0.048,-0.143,C14 H16 N3 O7  ,14,16,3,7,0,
724.84,2914256,338.103366,338.103396,0.030,0.090,C19 H16 N O5   ,19,16,1,5,0,
754.49,4900307,338.106619,338.106767,0.148,0.438,C16 H20 N O5 S ,16,20,1,5,1,
754.83,3802589,338.118057,338.118001,-0.056,-0.166,C15 H20 N3 O4 S,15,20,3,4,1,
549.32,28624354,338.124489,338.124526,0.037,0.108,C16 H20 N O7   ,16,20,1,7,0,
451.40,25634286,338.135780,338.135759,-0.021,-0.062,C15 H20 N3 O6  ,15,20,3,6,0,
602.59,23594500,338.160891,338.160911,0.021,0.061,C17 H24 N O6   ,17,24,1,6,0,
698.44,9877006,338.172066,338.172144,0.079,0.233,C16 H24 N3 O5  ,16,24,3,5,0,
723.93,6936101,338.197337,338.197297,-0.040,-0.119,C18 H28 N O5   ,18,28,1,5,0,
563.85,3026190,339.018085,339.018012,-0.073,-0.215,C14 H11 O8 S   ,14,11,0,8,1,
563.52,3178776,339.029211,339.029245,0.035,0.102,C13 H11 N2 O7 S,13,11,2,7,1,
194.11,10058014,339.035734,339.035770,0.037,0.108,C14 H11 O10    ,14,11,0,10,0,
665.19,3275052,339.051133,339.051026,-0.107,-0.315,C18 H11 O7     ,18,11,0,7,0,
102.13,22137144,339.065659,339.065631,-0.028,-0.084,C14 H15 N2 O6 S,14,15,2,6,1,
50.37,51038528,339.072168,339.072156,-0.013,-0.038,C15 H15 O9     ,15,15,0,9,0,
675.99,7565634,339.075492,339.075527,0.035,0.103,C12 H19 O9 S   ,12,19,0,9,1,
707.50,19122504,339.083349,339.083389,0.040,0.118,C14 H15 N2 O8  ,14,15,2,8,0,
82.82,76712288,339.108552,339.108541,-0.011,-0.032,C16 H19 O8     ,16,19,0,8,0,
662.46,8503651,339.111862,339.111912,0.051,0.149,C13 H23 O8 S   ,13,23,0,8,1,
603.42,41666920,339.119780,339.119775,-0.006,-0.016,C15 H19 N2 O7  ,15,19,2,7,0,
572.20,46532976,339.127132,339.127168,0.036,0.106,C17 H23 O5 S   ,17,23,0,5,1,
51.03,51939712,339.144908,339.144927,0.019,0.056,C17 H23 O7     ,17,23,0,7,0,
462.30,27830666,339.156197,339.156160,-0.037,-0.109,C16 H23 N2 O6  ,16,23,2,6,0,
142.00,162138512,339.163556,339.163554,-0.002,-0.006,C18 H27 O4 S   ,18,27,0,4,1,
73.86,77171104,339.181270,339.181312,0.042,0.125,C18 H27 O6     ,18,27,0,6,0,
800.02,5712300,339.192584,339.192546,-0.039,-0.114,C17 H27 N2 O5  ,17,27,2,5,0,
554.07,123603376,339.199955,339.199939,-0.016,-0.046,C19 H31 O3 S   ,19,31,0,3,1,
13.06,25160130,339.217677,339.217698,0.020,0.060,C19 H31 O5     ,19,31,0,5,0,
15.91,14227940,339.254098,339.254083,-0.014,-0.043,C20 H35 O4     ,20,35,0,4,0,
616.30,8576183,340.049650,340.049646,-0.004,-0.011,C14 H14 N O7 S ,14,14,1,7,1,
536.23,14978247,340.067373,340.067405,0.031,0.092,C14 H14 N O9   ,14,14,1,9,0,
721.62,3643605,340.082548,340.082661,0.112,0.331,C18 H14 N O6   ,18,14,1,6,0,
720.85,4286690,340.097241,340.097265,0.024,0.070,C14 H18 N3 O5 S,14,18,3,5,1,
171.33,33287400,340.103761,340.103790,0.029,0.085,C15 H18 N O8   ,15,18,1,8,0,
506.35,35556596,340.114994,340.115024,0.030,0.088,C14 H18 N3 O7  ,14,18,3,7,0,
752.25,6348025,340.122242,340.122417,0.175,0.515,C16 H22 N O5 S ,16,22,1,5,1,
455.01,22629652,340.151386,340.151409,0.023,0.066,C15 H22 N3 O6  ,15,22,3,6,0,
720.49,12651818,340.176597,340.176561,-0.036,-0.105,C17 H26 N O6   ,17,26,1,6,0,
651.31,8471861,340.187769,340.187795,0.026,0.076,C16 H26 N3 O5  ,16,26,3,5,0,
-1000.00,10173772,340.212919,340.212947,0.027,0.080,C18 H30 N O5   ,18,30,1,5,0,
409.19,7043127,341.033601,341.033662,0.061,0.179,C14 H13 O8 S   ,14,13,0,8,1,
531.94,5308481,341.044842,341.044895,0.053,0.156,C13 H13 N2 O7 S,13,13,2,7,1,
118.21,24055880,341.051397,341.051420,0.023,0.068,C14 H13 O10    ,14,13,0,10,0,
663.96,4017237,341.066706,341.066676,-0.029,-0.086,C18 H13 O7     ,18,13,0,7,0,
589.95,22458456,341.070052,341.070047,-0.005,-0.014,C15 H17 O7 S   ,15,17,0,7,1,
589.21,10641506,341.081232,341.081281,0.049,0.145,C14 H17 N2 O6 S,14,17,2,6,1,
73.33,71012456,341.087773,341.087806,0.033,0.097,C15 H17 O9     ,15,17,0,9,0,
736.89,6998123,341.091046,341.091177,0.131,0.384,C12 H21 O9 S   ,12,21,0,9,1,
596.63,40456308,341.099022,341.099039,0.017,0.051,C14 H17 N2 O8  ,14,17,2,8,0,
744.29,6293622,341.103078,341.103062,-0.016,-0.046,C19 H17 O6     ,19,17,0,6,0,
649.81,23769210,341.106399,341.106433,0.034,0.099,C16 H21 O6 S   ,16,21,0,6,1,
82.35,63246472,341.124194,341.124191,-0.003,-0.008,C16 H21 O8     ,16,21,0,8,0,
772.51,5914765,341.127514,341.127562,0.048,0.142,C13 H25 O8 S   ,13,25,0,8,1,
574.14,36819092,341.135409,341.135425,0.016,0.046,C15 H21 N2 O7  ,15,21,2,7,0,
51.31,316280992,341.142788,341.142818,0.030,0.088,C17 H25 O5 S   ,17,25,0,5,1,
719.50,11714741,341.171775,341.171810,0.035,0.101,C16 H25 N2 O6  ,16,25,2,6,0,
119.72,179966144,341.179170,341.179204,0.034,0.098,C18 H29 O4 S   ,18,29,0,4,1,
10.74,136810704,341.196966,341.196962,-0.004,-0.012,C18 H29 O6     ,18,29,0,6,0,
15.96,20844780,341.233303,341.233348,0.045,0.131,C19 H33 O5     ,19,33,0,5,0,
-1000.00,6365454,341.269727,341.269733,0.006,0.019,C20 H37 O4     ,20,37,0,4,0,
549.69,4531139,342.028884,342.028911,0.027,0.078,C13 H12 N O8 S ,13,12,1,8,1,
679.06,4116445,342.058055,342.057903,-0.152,-0.445,C12 H12 N3 O9  ,12,12,3,9,0,
705.13,3580385,342.062205,342.061925,-0.279,-0.817,C17 H12 N O7   ,17,12,1,7,0,
605.24,13788132,342.065268,342.065296,0.029,0.084,C14 H16 N O7 S ,14,16,1,7,1,
227.71,18568174,342.076492,342.076530,0.038,0.112,C13 H16 N3 O6 S,13,16,3,6,1,
597.21,18166772,342.083026,342.083055,0.028,0.083,C14 H16 N O9   ,14,16,1,9,0,
678.24,10191870,342.094343,342.094288,-0.055,-0.161,C13 H16 N3 O8  ,13,16,3,8,0,
677.24,9229314,342.098300,342.098311,0.011,0.032,C18 H16 N O6   ,18,16,1,6,0,
667.40,14357509,342.101631,342.101682,0.051,0.149,C15 H20 N O6 S ,15,20,1,6,1,
712.09,4107280,342.112864,342.112915,0.051,0.150,C14 H20 N3 O5 S,14,20,3,5,1,
689.61,2843161,342.122638,342.122811,0.174,0.507,C12 H24 N O8 S ,12,24,1,8,1,
406.36,22574112,342.130654,342.130674,0.020,0.058,C14 H20 N3 O7  ,14,20,3,7,0,
695.61,4344868,342.134627,342.134696,0.069,0.203,C19 H20 N O5   ,19,20,1,5,0,
713.18,6034471,342.137944,342.138067,0.123,0.361,C16 H24 N O5 S ,16,24,1,5,1,
611.49,13657153,342.167063,342.167059,-0.004,-0.012,C15 H24 N3 O6  ,15,24,3,6,0,
-1000.00,11203705,342.228606,342.228597,-0.009,-0.027,C18 H32 N O5   ,18,32,1,5,0,
561.25,5058374,343.012990,343.012927,-0.064,-0.186,C13 H11 O9 S   ,13,11,0,9,1,
456.65,11495271,343.049305,343.049312,0.007,0.019,C14 H15 O8 S   ,14,15,0,8,1,
374.23,12371826,343.060581,343.060545,-0.036,-0.105,C13 H15 N2 O7 S,13,15,2,7,1,
101.20,35247992,343.067056,343.067070,0.014,0.042,C14 H15 O10    ,14,15,0,10,0,
144.34,114333576,343.085679,343.085698,0.019,0.055,C15 H19 O7 S   ,15,19,0,7,1,
551.66,11118483,343.096929,343.096931,0.002,0.007,C14 H19 N2 O6 S,14,19,2,6,1,
238.28,58840984,343.103478,343.103456,-0.022,-0.065,C15 H19 O9     ,15,19,0,9,0,
652.96,11200412,343.106738,343.106827,0.089,0.259,C12 H23 O9 S   ,12,23,0,9,1,
571.04,28293028,343.114680,343.114689,0.009,0.026,C14 H19 N2 O8  ,14,19,2,8,0,
500.16,11753383,343.118751,343.118712,-0.039,-0.113,C19 H19 O6     ,19,19,0,6,0,
378.44,46389164,343.122033,343.122083,0.050,0.146,C16 H23 O6 S   ,16,23,0,6,1,
618.64,21895108,343.151103,343.151075,-0.029,-0.084,C15 H23 N2 O7  ,15,23,2,7,0,
573.75,6377417,343.155156,343.155097,-0.059,-0.172,C20 H23 O5     ,20,23,0,5,0,
297.05,67344328,343.158468,343.158469,0.001,0.003,C17 H27 O5 S   ,17,27,0,5,1,
632.91,6895571,343.166267,343.166331,0.064,0.186,C19 H23 N2 O4  ,19,23,2,4,0,
734.38,7081958,343.187364,343.187460,0.096,0.279,C16 H27 N2 O6  ,16,27,2,6,0,
721.04,7210989,343.194894,343.194854,-0.040,-0.117,C18 H31 O4 S   ,18,31,0,4,1,
6.72,204281856,343.212595,343.212612,0.017,0.050,C18 H31 O6     ,18,31,0,6,0,
-1000.00,11536414,343.248993,343.248998,0.005,0.014,C19 H35 O5     ,19,35,0,5,0,
676.68,2836724,344.041262,344.041190,-0.072,-0.210,C16 H10 N O8   ,16,10,1,8,0,
351.15,13880055,344.044535,344.044561,0.026,0.075,C13 H14 N O8 S ,13,14,1,8,1,
669.06,6349590,344.077621,344.077575,-0.045,-0.132,C17 H14 N O7   ,17,14,1,7,0,
533.53,22633240,344.080910,344.080946,0.037,0.106,C14 H18 N O7 S ,14,18,1,7,1,
681.03,6189859,344.092190,344.092180,-0.010,-0.030,C13 H18 N3 O6 S,13,18,3,6,1,
522.42,17881896,344.098705,344.098705,-0.000,-0.001,C14 H18 N O9   ,14,18,1,9,0,
615.87,9960247,344.113974,344.113961,-0.013,-0.039,C18 H18 N O6   ,18,18,1,6,0,
618.74,10603322,344.117242,344.117332,0.090,0.260,C15 H22 N O6 S ,15,22,1,6,1,
711.84,2945860,344.128272,344.128565,0.293,0.852,C14 H22 N3 O5 S,14,22,3,5,1,
407.74,17963860,344.146326,344.146324,-0.002,-0.006,C14 H22 N3 O7  ,14,22,3,7,0,
686.16,4873048,344.150379,344.150346,-0.033,-0.095,C19 H22 N O5   ,19,22,1,5,0,
708.04,3890038,344.182789,344.182709,-0.080,-0.231,C15 H26 N3 O6  ,15,26,3,6,0,
507.34,4381581,344.207863,344.207861,-0.002,-0.005,C17 H30 N O6   ,17,30,1,6,0,
-1000.00,6298542,344.244301,344.244247,-0.054,-0.156,C18 H34 N O5   ,18,34,1,5,0,
295.66,6895230,345.028663,345.028577,-0.087,-0.252,C13 H13 O9 S   ,13,13,0,9,1,
633.13,4354695,345.038270,345.037959,-0.311,-0.901,C24 H9 O S     ,24,9,0,1,1,
655.44,4770441,345.039850,345.039810,-0.040,-0.115,C12 H13 N2 O8 S,12,13,2,8,1,
181.75,21946016,345.064963,345.064962,-0.000,-0.001,C14 H17 O8 S   ,14,17,0,8,1,
373.57,9928362,345.076232,345.076195,-0.037,-0.106,C13 H17 N2 O7 S,13,17,2,7,1,
143.55,46096052,345.086092,345.086091,-0.001,-0.002,C11 H21 O10 S  ,11,21,0,10,1,
802.40,8947386,345.093867,345.093954,0.087,0.251,C13 H17 N2 O9  ,13,17,2,9,0,
642.04,16015038,345.097947,345.097976,0.030,0.086,C18 H17 O7     ,18,17,0,7,0,
451.47,25919170,345.101307,345.101348,0.041,0.119,C15 H21 O7 S   ,15,21,0,7,1,
589.55,8136396,345.112585,345.112581,-0.004,-0.011,C14 H21 N2 O6 S,14,21,2,6,1,
352.99,27606748,345.130360,345.130339,-0.021,-0.060,C14 H21 N2 O8  ,14,21,2,8,0,
227.10,18169568,345.134377,345.134362,-0.015,-0.045,C19 H21 O6     ,19,21,0,6,0,
588.54,16183010,345.137686,345.137733,0.047,0.136,C16 H25 O6 S   ,16,25,0,6,1,
609.76,13094634,345.145572,345.145595,0.023,0.067,C18 H21 N2 O5  ,18,21,2,5,0,
678.30,5185276,345.165145,345.164874,-0.271,-0.784,C27 H21        ,27,21,0,0,0,
613.97,9428733,345.166714,345.166725,0.010,0.030,C15 H25 N2 O7  ,15,25,2,7,0,
414.97,11194113,345.170772,345.170747,-0.025,-0.072,C20 H25 O5     ,20,25,0,5,0,
628.35,7626500,345.174080,345.174119,0.039,0.112,C17 H29 O5 S   ,17,29,0,5,1,
70.81,32923412,345.191838,345.191877,0.039,0.112,C17 H29 O7     ,17,29,0,7,0,
716.64,4079391,345.203138,345.203110,-0.028,-0.081,C16 H29 N2 O6  ,16,29,2,6,0,
652.73,6549285,345.210402,345.210504,0.102,0.295,C18 H33 O4 S   ,18,33,0,4,1,
10.75,92512056,345.228278,345.228262,-0.016,-0.046,C18 H33 O6     ,18,33,0,6,0,
678.91,4118033,346.023791,346.023826,0.034,0.099,C12 H12 N O9 S ,12,12,1,9,1,
535.18,7076400,346.056906,346.056840,-0.066,-0.190,C16 H12 N O8   ,16,12,1,8,0,
151.79,16065075,346.060226,346.060211,-0.015,-0.042,C13 H16 N O8 S ,13,16,1,8,1,
583.92,4047420,346.069834,346.069594,-0.240,-0.693,C24 H12 N S    ,24,12,1,0,1,
503.78,13279825,346.093226,346.093225,-0.001,-0.003,C17 H16 N O7   ,17,16,1,7,0,
153.16,18162260,346.096611,346.096597,-0.015,-0.043,C14 H20 N O7 S ,14,20,1,7,1,
624.08,4514399,346.107792,346.107830,0.038,0.108,C13 H20 N3 O6 S,13,20,3,6,1,
746.60,12100197,346.114295,346.114355,0.060,0.173,C14 H20 N O9   ,14,20,1,9,0,
731.71,3263087,346.125634,346.125588,-0.045,-0.131,C13 H20 N3 O8  ,13,20,3,8,0,
498.61,12968563,346.129589,346.129611,0.022,0.063,C18 H20 N O6   ,18,20,1,6,0,
601.10,5970577,346.161944,346.161974,0.029,0.084,C14 H24 N3 O7  ,14,24,3,7,0,
629.15,4481684,346.166008,346.165996,-0.011,-0.032,C19 H24 N O5   ,19,24,1,5,0,
560.39,8071848,346.187156,346.187126,-0.030,-0.086,C16 H28 N O7   ,16,28,1,7,0,
640.99,3427749,347.017453,347.017224,-0.229,-0.661,C23 H7 O2 S    ,23,7,0,2,1,
522.48,6426043,347.040952,347.040856,-0.097,-0.279,C16 H11 O9     ,16,11,0,9,0,
201.08,9426365,347.044235,347.044227,-0.009,-0.025,C13 H15 O9 S   ,13,15,0,9,1,
730.57,3428805,347.052127,347.052089,-0.039,-0.111,C15 H11 N2 O8  ,15,11,2,8,0,
372.34,6077894,347.053872,347.053610,-0.262,-0.756,C24 H11 O S    ,24,11,0,1,1,
436.51,5764552,347.055451,347.055460,0.009,0.026,C12 H15 N2 O8 S,12,15,2,8,1,
132.18,18081244,347.077252,347.077241,-0.011,-0.031,C17 H15 O8     ,17,15,0,8,0,
654.73,14685670,347.088506,347.088474,-0.031,-0.090,C16 H15 N2 O7  ,16,15,2,7,0,
225.37,11912680,347.090336,347.089995,-0.341,-0.982,C25 H15 S      ,25,15,0,0,1,
394.77,8644073,347.091879,347.091846,-0.033,-0.096,C13 H19 N2 O7 S,13,19,2,7,1,
224.99,32744946,347.101698,347.101742,0.044,0.126,C11 H23 O10 S  ,11,23,0,10,1,
134.69,23963134,347.113579,347.113627,0.048,0.138,C18 H19 O7     ,18,19,0,7,0,
491.83,17376768,347.116918,347.116998,0.080,0.230,C15 H23 O7 S   ,15,23,0,7,1,
238.16,31565320,347.124846,347.124860,0.014,0.041,C17 H19 N2 O6  ,17,19,2,6,0,
106.23,35505692,347.145996,347.145989,-0.007,-0.019,C14 H23 N2 O8  ,14,23,2,8,0,
120.55,23823902,347.150009,347.150012,0.003,0.009,C19 H23 O6     ,19,23,0,6,0,
448.13,15115810,347.153301,347.153383,0.082,0.237,C16 H27 O6 S   ,16,27,0,6,1,
580.24,14054953,347.161239,347.161245,0.006,0.019,C18 H23 N2 O5  ,18,23,2,5,0,
546.15,15722034,347.171154,347.171141,-0.012,-0.035,C16 H27 O8     ,16,27,0,8,0,
575.63,15427136,347.186429,347.186398,-0.031,-0.090,C20 H27 O5     ,20,27,0,5,0,
541.62,15341140,347.207475,347.207527,0.052,0.150,C17 H31 O7     ,17,31,0,7,0,
-1000.00,4286050,347.222786,347.222783,-0.003,-0.008,C21 H31 O4     ,21,31,0,4,0,
-1000.00,3767926,347.243882,347.243912,0.030,0.086,C18 H35 O6     ,18,35,0,6,0,
-1000.00,3141910,347.972304,347.972065,-0.239,-0.687,C16 H2 N3 O5 S ,16,2,3,5,1,
420.84,12040562,348.072501,348.072490,-0.011,-0.033,C16 H14 N O8   ,16,14,1,8,0,
473.56,11704693,348.075899,348.075861,-0.037,-0.108,C13 H18 N O8 S ,13,18,1,8,1,
682.28,7369085,348.083749,348.083723,-0.026,-0.075,C15 H14 N3 O7  ,15,14,3,7,0,
82.56,19368340,348.108831,348.108875,0.045,0.129,C17 H18 N O7   ,17,18,1,7,0,
277.44,15014295,348.112193,348.112247,0.053,0.153,C14 H22 N O7 S ,14,22,1,7,1,
193.54,18966942,348.120129,348.120109,-0.020,-0.059,C16 H18 N3 O6  ,16,18,3,6,0,
733.13,7489960,348.130022,348.130005,-0.017,-0.048,C14 H22 N O9   ,14,22,1,9,0,
265.33,12040629,348.145258,348.145261,0.003,0.007,C18 H22 N O6   ,18,22,1,6,0,
516.14,9652664,348.148473,348.148632,0.159,0.457,C15 H26 N O6 S ,15,26,1,6,1,
540.72,3602903,348.181696,348.181647,-0.049,-0.141,C19 H26 N O5   ,19,26,1,5,0,
587.38,11041259,348.202789,348.202776,-0.013,-0.038,C16 H30 N O7   ,16,30,1,7,0,
504.97,3749086,349.020112,349.020120,0.008,0.024,C15 H9 O10     ,15,9,0,10,0,
482.35,5266658,349.023481,349.023491,0.010,0.029,C12 H13 O10 S  ,12,13,0,10,1,
119.48,15850752,349.056469,349.056506,0.037,0.106,C16 H13 O9     ,16,13,0,9,0,
193.72,19164418,349.059827,349.059877,0.049,0.142,C13 H17 O9 S   ,13,17,0,9,1,
708.22,9456906,349.067720,349.067739,0.019,0.054,C15 H13 N2 O8  ,15,13,2,8,0,
579.48,7515404,349.069536,349.069260,-0.276,-0.792,C24 H13 O S    ,24,13,0,1,1,
694.88,4486414,349.070953,349.071110,0.157,0.449,C12 H17 N2 O8 S,12,17,2,8,1,
72.18,33492258,349.092891,349.092891,-0.000,-0.001,C17 H17 O8     ,17,17,0,8,0,
649.92,26742060,349.104076,349.104124,0.049,0.139,C16 H17 N2 O7  ,16,17,2,7,0,
336.92,10194222,349.105938,349.105645,-0.292,-0.838,C25 H17 S      ,25,17,0,0,1,
732.46,6845749,349.113966,349.114020,0.055,0.157,C14 H21 O10    ,14,21,0,10,0,
178.23,39841092,349.129304,349.129277,-0.027,-0.078,C18 H21 O7     ,18,21,0,7,0,
223.55,44084556,349.140524,349.140510,-0.014,-0.040,C17 H21 N2 O6  ,17,21,2,6,0,
