mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,3895591,228.124146,228.124132,-0.015,-0.065,C11 H18 N O4   ,11,18,1,4,0,
56.17,14848083,229.017633,229.017618,-0.015,-0.067,C9 H9 O5 S     ,9,9,0,5,1,
598.65,8099942,229.038750,229.038747,-0.002,-0.011,C6 H13 O7 S    ,6,13,0,7,1,
403.75,2600049,229.050696,229.050632,-0.063,-0.276,C13 H9 O4      ,13,9,0,4,0,
584.06,8777844,229.053993,229.054003,0.010,0.044,C10 H13 O4 S   ,10,13,0,4,1,
63.72,30728324,229.071747,229.071762,0.015,0.064,C10 H13 O6     ,10,13,0,6,0,
775.72,2335887,229.082940,229.082995,0.055,0.242,C9 H13 N2 O5   ,9,13,2,5,0,
-1000.00,3017362,229.086965,229.087018,0.053,0.230,C14 H13 O3     ,14,13,0,3,0,
6.98,20320422,229.108173,229.108147,-0.026,-0.112,C11 H17 O5     ,11,17,0,5,0,
678.11,3717296,229.119377,229.119381,0.004,0.015,C10 H17 N2 O4  ,10,17,2,4,0,
49.74,13441222,229.144533,229.144533,-0.001,-0.003,C12 H21 O4     ,12,21,0,4,0,
-1000.00,6807518,230.012869,230.012867,-0.002,-0.009,C8 H8 N O5 S   ,8,8,1,5,1,
667.43,3661311,230.049252,230.049252,0.001,0.003,C9 H12 N O4 S  ,9,12,1,4,1,
338.26,7611407,230.067050,230.067011,-0.039,-0.170,C9 H12 N O6    ,9,12,1,6,0,
667.06,5403677,230.082287,230.082267,-0.020,-0.088,C13 H12 N O3   ,13,12,1,3,0,
129.51,8520752,230.103371,230.103396,0.026,0.111,C10 H16 N O5   ,10,16,1,5,0,
-1000.00,2529362,230.139930,230.139782,-0.148,-0.645,C11 H20 N O4   ,11,20,1,4,0,
199.48,6725472,230.996870,230.996883,0.012,0.053,C8 H7 O6 S     ,8,7,0,6,1,
539.19,2273150,231.029869,231.029897,0.028,0.120,C12 H7 O5      ,12,7,0,5,0,
-1000.00,13488001,231.033287,231.033268,-0.019,-0.083,C9 H11 O5 S    ,9,11,0,5,1,
127.41,13111185,231.051046,231.051026,-0.020,-0.085,C9 H11 O7      ,9,11,0,7,0,
-1000.00,3357087,231.066286,231.066282,-0.004,-0.017,C13 H11 O4     ,13,11,0,4,0,
63.87,23205810,231.087401,231.087412,0.011,0.048,C10 H15 O6     ,10,15,0,6,0,
-1000.00,9807827,231.123809,231.123797,-0.011,-0.049,C11 H19 O5     ,11,19,0,5,0,
89.00,9095950,232.028488,232.028517,0.029,0.124,C8 H10 N O5 S  ,8,10,1,5,1,
531.56,4878125,232.061552,232.061531,-0.020,-0.087,C12 H10 N O4   ,12,10,1,4,0,
652.46,2242864,232.064993,232.064903,-0.090,-0.388,C9 H14 N O4 S  ,9,14,1,4,1,
568.88,4908864,232.082659,232.082661,0.002,0.009,C9 H14 N O6    ,9,14,1,6,0,
616.44,3016526,232.097908,232.097917,0.009,0.037,C13 H14 N O3   ,13,14,1,3,0,
258.54,6259553,232.119071,232.119046,-0.025,-0.106,C10 H18 N O5   ,10,18,1,5,0,
-1000.00,11150995,233.012556,233.012533,-0.024,-0.101,C8 H9 O6 S     ,8,9,0,6,1,
-1000.00,5346993,233.045527,233.045547,0.020,0.087,C12 H9 O5      ,12,9,0,5,0,
567.38,8152757,233.048934,233.048918,-0.016,-0.070,C9 H13 O5 S    ,9,13,0,5,1,
371.12,6974149,233.066694,233.066676,-0.018,-0.076,C9 H13 O7      ,9,13,0,7,0,
120.79,6242003,233.081910,233.081932,0.023,0.097,C13 H13 O4     ,13,13,0,4,0,
291.13,5706454,233.085250,233.085304,0.053,0.229,C10 H17 O4 S   ,10,17,0,4,1,
170.24,8230630,233.103083,233.103062,-0.021,-0.092,C10 H17 O6     ,10,17,0,6,0,
394.18,3133703,233.139538,233.139447,-0.091,-0.391,C11 H21 O5     ,11,21,0,5,0,
49.72,9473813,233.154720,233.154703,-0.016,-0.069,C15 H21 O2     ,15,21,0,2,0,
638.23,3828289,234.040788,234.040796,0.008,0.032,C11 H8 N O5    ,11,8,1,5,0,
631.96,4130372,234.044120,234.044167,0.047,0.201,C8 H12 N O5 S  ,8,12,1,5,1,
143.00,7090787,234.077161,234.077181,0.021,0.089,C12 H12 N O4   ,12,12,1,4,0,
522.52,2550374,234.080528,234.080553,0.025,0.107,C9 H16 N O4 S  ,9,16,1,4,1,
-1000.00,6538696,235.024762,235.024812,0.050,0.211,C11 H7 O6      ,11,7,0,6,0,
-1000.00,4953547,235.028200,235.028183,-0.018,-0.075,C8 H11 O6 S    ,8,11,0,6,1,
540.46,10360281,235.043430,235.043439,0.009,0.039,C12 H11 O3 S   ,12,11,0,3,1,
-1000.00,11959785,235.061226,235.061197,-0.029,-0.122,C12 H11 O5     ,12,11,0,5,0,
-1000.00,7908845,235.064571,235.064568,-0.003,-0.013,C9 H15 O5 S    ,9,15,0,5,1,
210.19,9164299,235.097577,235.097583,0.006,0.025,C13 H15 O4     ,13,15,0,4,0,
601.50,2142734,235.100891,235.100954,0.063,0.267,C10 H19 O4 S   ,10,19,0,4,1,
272.73,4953644,235.133951,235.133968,0.017,0.071,C14 H19 O3     ,14,19,0,3,0,
-1000.00,2299470,235.170368,235.170354,-0.015,-0.063,C15 H23 O2     ,15,23,0,2,0,
549.08,2130745,235.983859,235.983675,-0.184,-0.781,C9 H2 N O7     ,9,2,1,7,0,
-1000.00,10881403,236.056464,236.056446,-0.018,-0.077,C11 H10 N O5   ,11,10,1,5,0,
175.71,8053149,236.092823,236.092832,0.009,0.036,C12 H14 N O4   ,12,14,1,4,0,
-1000.00,6241696,236.096219,236.096203,-0.017,-0.071,C9 H18 N O4 S  ,9,18,1,4,1,
696.61,2322346,236.107278,236.107436,0.158,0.670,C8 H18 N3 O3 S ,8,18,3,3,1,
504.67,2835390,236.129261,236.129217,-0.044,-0.186,C13 H18 N O3   ,13,18,1,3,0,
-1000.00,2185893,236.937286,236.937178,-0.108,-0.455,C H O14        ,1,1,0,14,0,
-1000.00,4363490,237.004092,237.004076,-0.016,-0.067,C10 H5 O7      ,10,5,0,7,0,
339.64,6442247,237.043848,237.043833,-0.015,-0.065,C8 H13 O6 S    ,8,13,0,6,1,
6.70,17632548,237.076825,237.076847,0.022,0.095,C12 H13 O5     ,12,13,0,5,0,
502.15,3997992,237.080204,237.080218,0.014,0.058,C9 H17 O5 S    ,9,17,0,5,1,
715.46,6373679,237.088073,237.088080,0.007,0.032,C11 H13 N2 O4  ,11,13,2,4,0,
-1000.00,9952582,237.113256,237.113233,-0.024,-0.100,C13 H17 O4     ,13,17,0,4,0,
-1000.00,2859850,237.116620,237.116604,-0.016,-0.068,C10 H21 O4 S   ,10,21,0,4,1,
273.38,4931921,237.124512,237.124466,-0.046,-0.194,C12 H17 N2 O3  ,12,17,2,3,0,
-1000.00,3344744,237.149683,237.149618,-0.065,-0.274,C14 H21 O3     ,14,21,0,3,0,
566.95,2713222,238.017978,238.017952,-0.026,-0.109,C10 H8 N O4 S  ,10,8,1,4,1,
511.02,4069527,238.035738,238.035711,-0.027,-0.114,C10 H8 N O6    ,10,8,1,6,0,
874.77,3239080,238.054203,238.054338,0.134,0.565,C11 H12 N O3 S ,11,12,1,3,1,
68.69,18378936,238.072093,238.072096,0.003,0.014,C11 H12 N O5   ,11,12,1,5,0,
-1000.00,12980441,238.108490,238.108482,-0.008,-0.034,C12 H16 N O4   ,12,16,1,4,0,
433.19,3179535,239.001943,239.001968,0.025,0.106,C10 H7 O5 S    ,10,7,0,5,1,
215.49,4586528,239.019740,239.019726,-0.014,-0.060,C10 H7 O7      ,10,7,0,7,0,
713.38,2158883,239.023274,239.023097,-0.177,-0.741,C7 H11 O7 S    ,7,11,0,7,1,
42.63,16327745,239.056100,239.056112,0.011,0.048,C11 H11 O6     ,11,11,0,6,0,
736.79,4428868,239.059457,239.059483,0.025,0.106,C8 H15 O6 S    ,8,15,0,6,1,
688.66,9772107,239.067346,239.067345,-0.001,-0.005,C10 H11 N2 O5  ,10,11,2,5,0,
466.72,2227279,239.071360,239.071368,0.008,0.034,C15 H11 O3     ,15,11,0,3,0,
8.37,23991394,239.092505,239.092497,-0.008,-0.034,C12 H15 O5     ,12,15,0,5,0,
715.01,10232941,239.103714,239.103731,0.017,0.070,C11 H15 N2 O4  ,11,15,2,4,0,
25.52,17712260,239.128914,239.128883,-0.032,-0.132,C13 H19 O4     ,13,19,0,4,0,
-1000.00,3687590,239.165296,239.165268,-0.027,-0.114,C14 H23 O3     ,14,23,0,3,0,
741.59,2226595,239.997218,239.997217,-0.001,-0.003,C9 H6 N O5 S   ,9,6,1,5,1,
643.04,3454916,240.033585,240.033602,0.018,0.074,C10 H10 N O4 S ,10,10,1,4,1,
579.31,16041941,240.051366,240.051361,-0.005,-0.021,C10 H10 N O6   ,10,10,1,6,0,
8.52,17840118,240.087772,240.087746,-0.026,-0.108,C11 H14 N O5   ,11,14,1,5,0,
-1000.00,7979032,240.124148,240.124132,-0.017,-0.070,C12 H18 N O4   ,12,18,1,4,0,
188.09,9292622,241.017628,241.017618,-0.010,-0.041,C10 H9 O5 S    ,10,9,0,5,1,
131.72,10330974,241.035349,241.035376,0.027,0.113,C10 H9 O7      ,10,9,0,7,0,
830.41,3730280,241.046584,241.046610,0.026,0.107,C9 H9 N2 O6    ,9,9,2,6,0,
16.86,28912494,241.053995,241.054003,0.008,0.034,C11 H13 O4 S   ,11,13,0,4,1,
38.34,29289344,241.071764,241.071762,-0.002,-0.010,C11 H13 O6     ,11,13,0,6,0,
692.82,9902986,241.082983,241.082995,0.012,0.050,C10 H13 N2 O5  ,10,13,2,5,0,
765.94,2447249,241.090354,241.090389,0.035,0.146,C12 H17 O3 S   ,12,17,0,3,1,
11.28,39545760,241.108167,241.108147,-0.019,-0.081,C12 H17 O5     ,12,17,0,5,0,
765.62,5342123,241.119391,241.119381,-0.010,-0.043,C11 H17 N2 O4  ,11,17,2,4,0,
7.75,20933570,241.144566,241.144533,-0.033,-0.136,C13 H21 O4     ,13,21,0,4,0,
-1000.00,4024033,242.012831,242.012867,0.036,0.149,C9 H8 N O5 S   ,9,8,1,5,1,
538.65,16260867,242.049236,242.049252,0.017,0.070,C10 H12 N O4 S ,10,12,1,4,1,
704.32,2389773,242.060937,242.061137,0.200,0.828,C17 H8 N O     ,17,8,1,1,0,
46.77,16592659,242.067003,242.067011,0.008,0.032,C10 H12 N O6   ,10,12,1,6,0,
-1000.00,14651188,242.103380,242.103396,0.017,0.068,C11 H16 N O5   ,11,16,1,5,0,
-1000.00,2400345,242.978228,242.978255,0.027,0.112,C8 H3 O9       ,8,3,0,9,0,
-1000.00,4975210,242.996852,242.996883,0.031,0.126,C9 H7 O6 S     ,9,7,0,6,1,
770.91,2130053,243.025819,243.025874,0.055,0.227,C8 H7 N2 O7    ,8,7,2,7,0,
632.20,2740361,243.029909,243.029897,-0.012,-0.049,C13 H7 O5      ,13,7,0,5,0,
10.74,55816844,243.033258,243.033268,0.010,0.042,C10 H11 O5 S   ,10,11,0,5,1,
79.68,22225564,243.051030,243.051026,-0.004,-0.015,C10 H11 O7     ,10,11,0,7,0,
764.19,2844326,243.062271,243.062260,-0.012,-0.048,C9 H11 N2 O6   ,9,11,2,6,0,
524.96,3426474,243.066285,243.066282,-0.002,-0.009,C14 H11 O4     ,14,11,0,4,0,
654.62,8893101,243.069668,243.069654,-0.015,-0.061,C11 H15 O4 S   ,11,15,0,4,1,
64.04,30880446,243.087414,243.087412,-0.002,-0.008,C11 H15 O6     ,11,15,0,6,0,
694.14,7443144,243.098653,243.098645,-0.008,-0.031,C10 H15 N2 O5  ,10,15,2,5,0,
10.92,42078944,243.123826,243.123797,-0.029,-0.117,C12 H19 O5     ,12,19,0,5,0,
764.59,3390185,243.134995,243.135031,0.036,0.147,C11 H19 N2 O4  ,11,19,2,4,0,
53.16,10644224,243.160181,243.160183,0.002,0.008,C13 H23 O4     ,13,23,0,4,0,
110.77,9651743,244.028528,244.028517,-0.011,-0.047,C9 H10 N O5 S  ,9,10,1,5,1,
700.36,3545661,244.061573,244.061531,-0.041,-0.169,C13 H10 N O4   ,13,10,1,4,0,
682.32,5086784,244.064976,244.064903,-0.073,-0.301,C10 H14 N O4 S ,10,14,1,4,1,
72.50,13362768,244.082700,244.082661,-0.039,-0.161,C10 H14 N O6   ,10,14,1,6,0,
348.83,6641266,244.119052,244.119046,-0.005,-0.022,C11 H18 N O5   ,11,18,1,5,0,
-1000.00,2192019,244.155438,244.155432,-0.006,-0.026,C12 H22 N O4   ,12,22,1,4,0,
-1000.00,2527457,244.239590,244.239436,-0.154,-0.629,C13 H30 N3 O   ,13,30,3,1,0,
-1000.00,10623399,245.012530,245.012533,0.003,0.012,C9 H9 O6 S     ,9,9,0,6,1,
668.15,2706373,245.045490,245.045547,0.057,0.231,C13 H9 O5      ,13,9,0,5,0,
162.25,14301640,245.048947,245.048918,-0.029,-0.118,C10 H13 O5 S   ,10,13,0,5,1,
84.66,22272472,245.066706,245.066676,-0.030,-0.121,C10 H13 O7     ,10,13,0,7,0,
599.53,3476967,245.081937,245.081932,-0.004,-0.018,C14 H13 O4     ,14,13,0,4,0,
51.79,22186490,245.103085,245.103062,-0.023,-0.094,C11 H17 O6     ,11,17,0,6,0,
653.43,3259909,245.114277,245.114295,0.018,0.075,C10 H17 N2 O5  ,10,17,2,5,0,
6.19,26147356,245.139464,245.139447,-0.017,-0.068,C12 H21 O5     ,12,21,0,5,0,
634.74,2787160,246.040769,246.040796,0.027,0.111,C12 H8 N O5    ,12,8,1,5,0,
164.46,11935067,246.044166,246.044167,0.001,0.005,C9 H12 N O5 S  ,9,12,1,5,1,
623.87,6258041,246.077155,246.077181,0.026,0.107,C13 H12 N O4   ,13,12,1,4,0,
144.46,10974604,246.098319,246.098311,-0.009,-0.035,C10 H16 N O6   ,10,16,1,6,0,
386.56,3964097,246.991900,246.991797,-0.103,-0.416,C8 H7 O7 S     ,8,7,0,7,1,
452.98,3953887,247.024856,247.024812,-0.044,-0.179,C12 H7 O6      ,12,7,0,6,0,
143.55,17105122,247.028178,247.028183,0.005,0.019,C9 H11 O6 S    ,9,11,0,6,1,
669.27,4050161,247.043488,247.043439,-0.050,-0.201,C13 H11 O3 S   ,13,11,0,3,1,
539.16,8182017,247.061205,247.061197,-0.008,-0.033,C13 H11 O5     ,13,11,0,5,0,
605.40,12951812,247.064555,247.064568,0.013,0.053,C10 H15 O5 S   ,10,15,0,5,1,
189.69,18137364,247.082321,247.082326,0.006,0.024,C10 H15 O7     ,10,15,0,7,0,
210.70,8028450,247.097593,247.097583,-0.010,-0.040,C14 H15 O4     ,14,15,0,4,0,
138.99,6400310,247.118733,247.118712,-0.021,-0.084,C11 H19 O6     ,11,19,0,6,0,
286.92,3306820,247.134023,247.133968,-0.055,-0.222,C15 H19 O3     ,15,19,0,3,0,
39.42,12038471,247.137310,247.137339,0.029,0.116,C12 H23 O3 S   ,12,23,0,3,1,
-1000.00,2526039,247.155160,247.155097,-0.063,-0.254,C12 H23 O5     ,12,23,0,5,0,
656.40,6444179,248.056442,248.056446,0.004,0.014,C12 H10 N O5   ,12,10,1,5,0,
195.38,8860821,248.059851,248.059817,-0.034,-0.136,C9 H14 N O5 S  ,9,14,1,5,1,
646.08,3996838,248.077588,248.077575,-0.013,-0.050,C9 H14 N O7    ,9,14,1,7,0,
529.17,7097524,248.092818,248.092832,0.014,0.056,C13 H14 N O4   ,13,14,1,4,0,
573.44,2698232,249.004176,249.004076,-0.100,-0.402,C11 H5 O7      ,11,5,0,7,0,
553.35,2800123,249.007524,249.007447,-0.077,-0.309,C8 H9 O7 S     ,8,9,0,7,1,
-1000.00,11685913,249.040470,249.040462,-0.009,-0.035,C12 H9 O6      ,12,9,0,6,0,
156.62,8169501,249.043845,249.043833,-0.012,-0.050,C9 H13 O6 S    ,9,13,0,6,1,
725.05,3870756,249.051605,249.051695,0.090,0.363,C11 H9 N2 O5   ,11,9,2,5,0,
405.71,22898730,249.059110,249.059089,-0.021,-0.085,C13 H13 O3 S   ,13,13,0,3,1,
712.70,2581037,249.061607,249.061591,-0.016,-0.063,C9 H13 O8      ,9,13,0,8,0,
103.65,13318203,249.076863,249.076847,-0.016,-0.063,C13 H13 O5     ,13,13,0,5,0,
104.25,11798590,249.080241,249.080218,-0.022,-0.090,C10 H17 O5 S   ,10,17,0,5,1,
584.19,7702606,249.098010,249.097976,-0.033,-0.134,C10 H17 O7     ,10,17,0,7,0,
43.34,11669596,249.113234,249.113233,-0.001,-0.005,C14 H17 O4     ,14,17,0,4,0,
692.11,2354271,249.116585,249.116604,0.019,0.077,C11 H21 O4 S   ,11,21,0,4,1,
-1000.00,4923518,249.149610,249.149618,0.008,0.032,C15 H21 O3     ,15,21,0,3,0,
195.21,5343146,250.035781,250.035711,-0.070,-0.281,C11 H8 N O6    ,11,8,1,6,0,
104.13,14830539,250.072129,250.072096,-0.033,-0.132,C12 H12 N O5   ,12,12,1,5,0,
501.10,6640621,250.108494,250.108482,-0.012,-0.048,C13 H16 N O4   ,13,16,1,4,0,
-1000.00,5837838,250.144861,250.144867,0.006,0.023,C14 H20 N O3   ,14,20,1,3,0,
181.23,8851248,251.019735,251.019726,-0.009,-0.036,C11 H7 O7      ,11,7,0,7,0,
667.06,2374452,251.023250,251.023097,-0.153,-0.610,C8 H11 O7 S    ,8,11,0,7,1,
120.66,10764117,251.059522,251.059483,-0.039,-0.155,C9 H15 O6 S    ,9,15,0,6,1,
698.34,7511900,251.067362,251.067345,-0.016,-0.066,C11 H11 N2 O5  ,11,11,2,5,0,
-1000.00,18255732,251.092510,251.092497,-0.013,-0.050,C13 H15 O5     ,13,15,0,5,0,
385.65,14692214,251.095875,251.095868,-0.007,-0.027,C10 H19 O5 S   ,10,19,0,5,1,
718.36,9273213,251.103719,251.103731,0.011,0.045,C12 H15 N2 O4  ,12,15,2,4,0,
649.27,7554951,251.113664,251.113627,-0.038,-0.151,C10 H19 O7     ,10,19,0,7,0,
7.07,18530196,251.128875,251.128883,0.008,0.032,C14 H19 O4     ,14,19,0,4,0,
787.97,2300831,251.140104,251.140116,0.012,0.047,C13 H19 N2 O3  ,13,19,2,3,0,
-1000.00,4945846,251.165250,251.165268,0.018,0.072,C15 H23 O3     ,15,23,0,3,0,
616.93,4675282,252.033589,252.033602,0.014,0.054,C11 H10 N O4 S ,11,10,1,4,1,
355.80,8725218,252.051343,252.051361,0.018,0.070,C11 H10 N O6   ,11,10,1,6,0,
185.61,22958852,252.087726,252.087746,0.020,0.078,C12 H14 N O5   ,12,14,1,5,0,
-1000.00,8688421,252.124134,252.124132,-0.002,-0.009,C13 H18 N O4   ,13,18,1,4,0,
451.37,2727494,252.998936,252.998991,0.054,0.215,C10 H5 O8      ,10,5,0,8,0,
291.25,4975191,253.017560,253.017618,0.058,0.229,C11 H9 O5 S    ,11,9,0,5,1,
182.89,10165864,253.035365,253.035376,0.011,0.044,C11 H9 O7      ,11,9,0,7,0,
710.40,4392555,253.038698,253.038747,0.049,0.195,C8 H13 O7 S    ,8,13,0,7,1,
765.59,3118706,253.046659,253.046610,-0.050,-0.196,C10 H9 N2 O6   ,10,9,2,6,0,
615.72,2538102,253.050657,253.050632,-0.025,-0.098,C15 H9 O4      ,15,9,0,4,0,
27.36,24745608,253.071773,253.071762,-0.012,-0.046,C12 H13 O6     ,12,13,0,6,0,
678.61,7427724,253.075148,253.075133,-0.015,-0.058,C9 H17 O6 S    ,9,17,0,6,1,
666.74,18699924,253.083004,253.082995,-0.009,-0.035,C11 H13 N2 O5  ,11,13,2,5,0,
11.61,35804844,253.108155,253.108147,-0.008,-0.030,C13 H17 O5     ,13,17,0,5,0,
644.66,16119477,253.119390,253.119381,-0.009,-0.036,C12 H17 N2 O4  ,12,17,2,4,0,
16.54,32069324,253.144556,253.144533,-0.023,-0.091,C14 H21 O4     ,14,21,0,4,0,
-1000.00,3664621,253.180916,253.180918,0.003,0.010,C15 H25 O3     ,15,25,0,3,0,
644.64,2877927,254.012816,254.012867,0.051,0.200,C10 H8 N O5 S  ,10,8,1,5,1,
665.70,7072264,254.049270,254.049252,-0.017,-0.068,C11 H12 N O4 S ,11,12,1,4,1,
312.28,35453464,254.067024,254.067011,-0.014,-0.054,C11 H12 N O6   ,11,12,1,6,0,
349.45,20040250,254.103384,254.103396,0.012,0.047,C12 H16 N O5   ,12,16,1,5,0,
-1000.00,3114587,254.139789,254.139782,-0.008,-0.030,C13 H20 N O4   ,13,20,1,4,0,
-1000.00,2642796,254.996907,254.996883,-0.025,-0.096,C10 H7 O6 S    ,10,7,0,6,1,
193.13,19238284,255.033260,255.033268,0.008,0.031,C11 H11 O5 S   ,11,11,0,5,1,
117.66,22506910,255.051024,255.051026,0.003,0.010,C11 H11 O7     ,11,11,0,7,0,
743.29,7013800,255.062305,255.062260,-0.046,-0.179,C10 H11 N2 O6  ,10,11,2,6,0,
511.10,8996267,255.066320,255.066282,-0.037,-0.146,C15 H11 O4     ,15,11,0,4,0,
40.18,45915584,255.087433,255.087412,-0.021,-0.082,C12 H15 O6     ,12,15,0,6,0,
705.28,13643209,255.098633,255.098645,0.013,0.049,C11 H15 N2 O5  ,11,15,2,5,0,
17.05,32947680,255.123820,255.123797,-0.022,-0.087,C13 H19 O5     ,13,19,0,5,0,
764.72,3344874,255.135018,255.135031,0.013,0.051,C12 H19 N2 O4  ,12,19,2,4,0,
27.81,24198658,255.160200,255.160183,-0.017,-0.067,C14 H23 O4     ,14,23,0,4,0,
558.78,5360924,256.028534,256.028517,-0.017,-0.067,C10 H10 N O5 S ,10,10,1,5,1,
749.35,7520556,256.046283,256.046275,-0.008,-0.031,C10 H10 N O7   ,10,10,1,7,0,
654.74,11399485,256.064932,256.064903,-0.029,-0.114,C11 H14 N O4 S ,11,14,1,4,1,
178.22,21475662,256.082656,256.082661,0.005,0.018,C11 H14 N O6   ,11,14,1,6,0,
88.56,12181871,256.119037,256.119046,0.009,0.034,C12 H18 N O5   ,12,18,1,5,0,
-1000.00,2741375,256.976152,256.976147,-0.005,-0.020,C9 H5 O7 S     ,9,5,0,7,1,
-1000.00,10955936,257.012548,257.012533,-0.015,-0.059,C10 H9 O6 S    ,10,9,0,6,1,
384.45,3044010,257.023659,257.023766,0.107,0.418,C9 H9 N2 O5 S  ,9,9,2,5,1,
725.51,3889331,257.033689,257.033662,-0.027,-0.104,C7 H13 O8 S    ,7,13,0,8,1,
7.96,121169088,257.048933,257.048918,-0.015,-0.059,C11 H13 O5 S   ,11,13,0,5,1,
124.50,34399440,257.066685,257.066676,-0.009,-0.035,C11 H13 O7     ,11,13,0,7,0,
423.64,7746784,257.081882,257.081932,0.050,0.195,C15 H13 O4     ,15,13,0,4,0,
26.21,47752436,257.103047,257.103062,0.015,0.059,C12 H17 O6     ,12,17,0,6,0,
708.93,11502845,257.114296,257.114295,-0.001,-0.003,C11 H17 N2 O5  ,11,17,2,5,0,
22.60,25560340,257.139428,257.139447,0.020,0.076,C13 H21 O5     ,13,21,0,5,0,
738.70,2810143,257.150725,257.150681,-0.044,-0.173,C12 H21 N2 O4  ,12,21,2,4,0,
12.24,17208630,257.175832,257.175833,0.001,0.003,C14 H25 O4     ,14,25,0,4,0,
-1000.00,3608622,258.007819,258.007782,-0.037,-0.143,C9 H8 N O6 S   ,9,8,1,6,1,
415.83,16111695,258.044171,258.044167,-0.004,-0.016,C10 H12 N O5 S ,10,12,1,5,1,
621.10,10039406,258.077210,258.077181,-0.029,-0.111,C14 H12 N O4   ,14,12,1,4,0,
527.30,16615553,258.098349,258.098311,-0.039,-0.150,C11 H16 N O6   ,11,16,1,6,0,
127.13,8091810,258.134682,258.134696,0.015,0.057,C12 H20 N O5   ,12,20,1,5,0,
335.37,4071346,258.991761,258.991797,0.036,0.140,C9 H7 O7 S     ,9,7,0,7,1,
483.39,2331088,259.024847,259.024812,-0.035,-0.136,C13 H7 O6      ,13,7,0,6,0,
26.36,20880338,259.028185,259.028183,-0.002,-0.009,C10 H11 O6 S   ,10,11,0,6,1,
-1000.00,4697053,259.039417,259.039416,-0.001,-0.005,C9 H11 N2 O5 S ,9,11,2,5,1,
605.76,5232625,259.061222,259.061197,-0.025,-0.095,C14 H11 O5     ,14,11,0,5,0,
576.69,8686580,259.064599,259.064568,-0.031,-0.118,C11 H15 O5 S   ,11,15,0,5,1,
684.20,2351103,259.075777,259.075802,0.024,0.094,C10 H15 N2 O4 S,10,15,2,4,1,
291.22,28535812,259.082348,259.082326,-0.021,-0.083,C11 H15 O7     ,11,15,0,7,0,
419.69,3554322,259.097542,259.097583,0.041,0.158,C15 H15 O4     ,15,15,0,4,0,
436.06,20659222,259.100966,259.100954,-0.012,-0.047,C12 H19 O4 S   ,12,19,0,4,1,
10.79,41856036,259.118707,259.118712,0.005,0.018,C12 H19 O6     ,12,19,0,6,0,
710.51,4080688,259.129931,259.129945,0.014,0.056,C11 H19 N2 O5  ,11,19,2,5,0,
90.35,13966407,259.155079,259.155097,0.018,0.070,C13 H23 O5     ,13,23,0,5,0,
-1000.00,4729960,259.191520,259.191483,-0.037,-0.143,C14 H27 O4     ,14,27,0,4,0,
-1000.00,7157601,260.023398,260.023432,0.034,0.130,C9 H10 N O6 S  ,9,10,1,6,1,
619.90,6006655,260.056463,260.056446,-0.017,-0.064,C13 H10 N O5   ,13,10,1,5,0,
416.59,13660034,260.059834,260.059817,-0.016,-0.063,C10 H14 N O5 S ,10,14,1,5,1,
781.96,2854800,260.075193,260.075073,-0.119,-0.459,C14 H14 N O2 S ,14,14,1,2,1,
372.53,10639250,260.077593,260.077575,-0.017,-0.066,C10 H14 N O7   ,10,14,1,7,0,
547.66,9916320,260.092829,260.092832,0.002,0.008,C14 H14 N O4   ,14,14,1,4,0,
331.05,12566451,260.113971,260.113961,-0.010,-0.037,C11 H18 N O6   ,11,18,1,6,0,
-1000.00,8409827,261.007419,261.007447,0.028,0.109,C9 H9 O7 S     ,9,9,0,7,1,
560.23,6421250,261.040484,261.040462,-0.023,-0.087,C13 H9 O6      ,13,9,0,6,0,
113.45,17158916,261.043822,261.043833,0.011,0.041,C10 H13 O6 S   ,10,13,0,6,1,
470.94,2947855,261.055082,261.055066,-0.016,-0.060,C9 H13 N2 O5 S ,9,13,2,5,1,
493.20,15979282,261.059116,261.059089,-0.027,-0.105,C14 H13 O3 S   ,14,13,0,3,1,
115.61,11907875,261.076853,261.076847,-0.006,-0.023,C14 H13 O5     ,14,13,0,5,0,
-1000.00,8932164,261.113223,261.113233,0.010,0.037,C15 H17 O4     ,15,17,0,4,0,
17.29,14721879,261.134356,261.134362,0.006,0.022,C12 H21 O6     ,12,21,0,6,0,
463.01,2326885,261.149628,261.149618,-0.010,-0.039,C16 H21 O3     ,16,21,0,3,0,
-1000.00,2606456,261.170670,261.170747,0.077,0.296,C13 H25 O5     ,13,25,0,5,0,
-1000.00,3101574,261.185967,261.186004,0.037,0.141,C17 H25 O2     ,17,25,0,2,0,
525.71,2635406,262.035751,262.035711,-0.040,-0.153,C12 H8 N O6    ,12,8,1,6,0,
484.14,9260719,262.072129,262.072096,-0.033,-0.125,C13 H12 N O5   ,13,12,1,5,0,
268.21,9934514,262.075490,262.075467,-0.022,-0.086,C10 H16 N O5 S ,10,16,1,5,1,
609.92,6812355,262.093239,262.093225,-0.014,-0.053,C10 H16 N O7   ,10,16,1,7,0,
91.70,7737041,262.108476,262.108482,0.005,0.021,C14 H16 N O4   ,14,16,1,4,0,
536.65,3977714,262.986748,262.986712,-0.036,-0.138,C8 H7 O8 S     ,8,7,0,8,1,
361.02,5124624,263.019756,263.019726,-0.030,-0.114,C12 H7 O7      ,12,7,0,7,0,
